"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.395018572E0,-4.438985348E0,-1.015411949E1,-7.891529560E0
6.447012790E0,-1.126745701E1,-1.048692322E1,-1.756439972E1
6.499006149E0,2.083019018E-1,-3.225088120E0,-1.738243461E0
6.550999642E0,-2.249900055E1,-4.137306690E0,1.026186180E1
6.602992868E0,-1.000806928E0,-1.046776962E1,8.478127480E0
6.654986326E0,-1.466014481E1,-2.743120575E1,1.610868073E1
6.706983213E0,-2.156044388E1,-6.088640690E0,1.198573971E1
6.758981400E0,-1.763143921E1,-1.491633224E1,1.740637779E1
6.810976193E0,-1.546940994E1,-5.413455486E0,1.405199909E1
6.862969486E0,-1.787804985E1,-8.782199860E0,6.727912426E0
6.914962712E0,-1.926433563E1,-8.480521202E0,-2.760598898E0
6.966956205E0,-8.162082672E0,-8.140534163E-2,-6.114977837E0
7.018949464E0,-1.059706020E1,6.641718388E0,7.288172722E0
7.070943123E0,1.127224541E1,2.782147408E0,-1.559870052E1
7.122936515E0,1.413819313E1,8.858817071E-2,-5.566689014E0
