,Heart Rate,Time
4304,100,09:10:28
4305,102,09:10:33
4306,103,09:10:43
4307,110,09:10:48
4308,114,09:10:53
4309,113,09:10:58
4310,112,09:11:13
4311,111,09:11:18
4312,108,09:11:23
4313,108,09:11:30
4314,106,09:11:35
4315,105,09:11:45
4316,106,09:11:50
4317,107,09:11:55
4318,110,09:12:05
4319,110,09:12:20
4320,109,09:12:25
4321,107,09:12:30
4322,105,09:12:40
4323,98,09:12:45
4324,97,09:12:55
4325,93,09:13:00
4326,94,09:13:05
4327,95,09:13:10
4328,94,09:13:15
4329,93,09:13:30
4330,90,09:13:35
4331,94,09:13:40
4332,96,09:13:45
4333,99,09:13:50
4334,100,09:13:55
4335,101,09:14:00
4336,99,09:14:05
4337,98,09:14:10
4338,100,09:14:15
4339,99,09:14:25
4340,99,09:14:32
4341,100,09:14:37
4342,104,09:14:42
4343,111,09:14:47
4344,107,09:14:52
4345,105,09:15:07
4346,108,09:15:17
4347,110,09:15:22
4348,111,09:15:27
4349,109,09:15:32
4350,108,09:15:37
4351,108,09:15:52
4352,107,09:16:02
4353,104,09:16:07
4354,102,09:16:12
4355,103,09:16:22
4356,102,09:16:27
4357,101,09:16:32
4358,99,09:16:37
4359,95,09:16:42
4360,92,09:16:47
4361,91,09:16:52
4362,94,09:16:57
4363,98,09:17:02
4364,102,09:17:07
4365,104,09:17:12
4366,105,09:17:17
4367,105,09:17:23
4368,104,09:17:28
4369,103,09:17:33
4370,103,09:17:38
4371,103,09:17:43
4372,104,09:17:48
4373,103,09:18:03
4374,99,09:18:08
4375,95,09:18:13
4376,93,09:18:18
4377,94,09:18:23
4378,95,09:18:28
4379,93,09:18:33
4380,91,09:18:38
4381,89,09:18:43
4382,88,09:18:53
4383,87,09:19:03
4384,87,09:19:18
4385,87,09:19:33
4386,86,09:19:43
4387,84,09:19:48
4388,83,09:19:53
4389,82,09:19:58
4390,81,09:20:03
4391,83,09:20:18
4392,86,09:20:23
4393,85,09:20:33
4394,86,09:20:40
4395,86,09:20:45
4396,81,09:20:50
4397,79,09:20:55
4398,78,09:21:00
4399,78,09:21:05
4400,76,09:21:15
4401,74,09:21:30
4402,73,09:21:35
4403,74,09:21:40
4404,73,09:21:45
4405,72,09:21:50
4406,73,09:21:55
4407,77,09:22:00
4408,78,09:22:05
4409,82,09:22:10
4410,81,09:22:25
4411,80,09:22:30
4412,78,09:22:35
4413,78,09:22:50
4414,77,09:23:05
4415,77,09:23:10
4416,79,09:23:15
4417,80,09:23:30
4418,80,09:23:45
4419,76,09:24:00
4420,75,09:24:05
4421,76,09:24:12
4422,75,09:24:27
4423,75,09:24:42
4424,75,09:24:47
4425,74,09:25:02
4426,81,09:25:17
4427,72,09:25:22
4428,72,09:25:37
4429,80,09:25:42
4430,81,09:25:47
4431,80,09:25:57
4432,78,09:26:02
4433,80,09:26:07
4434,80,09:26:22
4435,71,09:26:27
4436,71,09:26:32
4437,72,09:26:42
4438,71,09:26:52
4439,77,09:26:57
4440,75,09:27:02
4441,75,09:27:07
4442,74,09:27:17
4443,72,09:27:22
4444,70,09:27:37
4445,70,09:27:39
4446,72,09:27:44
4447,73,09:27:49
4448,72,09:27:59
4449,71,09:28:04
4450,68,09:28:09
4451,70,09:28:14
4452,69,09:28:24
4453,69,09:28:39
4454,68,09:28:44
4455,68,09:28:54
4456,67,09:28:59
4457,64,09:29:04
4458,62,09:29:19
4459,59,09:29:24
4460,58,09:29:29
4461,57,09:29:34
4462,58,09:29:39
4463,59,09:29:49
4464,58,09:29:54
4465,57,09:29:59
4466,58,09:30:04
4467,73,09:30:14
4468,77,09:30:19
4469,77,09:30:24
4470,77,09:30:30
4471,78,09:30:40
4472,78,09:30:55
4473,78,09:31:10
4474,76,09:31:15
4475,75,09:31:30
4476,78,09:31:35
4477,80,09:31:40
4478,70,09:31:45
4479,74,09:31:50
4480,79,09:31:55
4481,74,09:32:00
4482,78,09:32:05
4483,79,09:32:10
4484,75,09:32:15
4485,77,09:32:20
4486,73,09:32:25
4487,72,09:32:30
4488,75,09:32:35
4489,75,09:32:45
4490,74,09:32:50
4491,73,09:33:05
4492,74,09:33:10
4493,71,09:33:20
4494,70,09:33:25
4495,71,09:33:30
4496,71,09:33:37
4497,70,09:33:52
4498,69,09:33:57
4499,70,09:34:02
4500,69,09:34:12
4501,68,09:34:17
4502,69,09:34:22
4503,67,09:34:27
4504,66,09:34:32
4505,68,09:34:37
4506,70,09:34:47
4507,71,09:34:52
4508,71,09:35:07
4509,72,09:35:22
4510,73,09:35:27
4511,75,09:35:32
4512,77,09:35:37
4513,81,09:35:42
4514,86,09:35:47
4515,90,09:35:52
4516,92,09:35:57
4517,94,09:36:02
4518,96,09:36:07
4519,96,09:36:12
4520,97,09:36:22
4521,99,09:36:27
4522,98,09:36:37
4523,101,09:36:44
4524,100,09:36:49
4525,101,09:36:54
4526,100,09:36:59
4527,101,09:37:04
4528,102,09:37:19
4529,107,09:37:29
4530,109,09:37:34
4531,111,09:37:39
4532,112,09:37:44
4533,113,09:37:49
4534,117,09:37:59
4535,119,09:38:04
4536,118,09:38:09
4537,117,09:38:14
4538,116,09:38:19
4539,114,09:38:29
4540,111,09:38:34
4541,110,09:38:39
4542,111,09:38:49
4543,114,09:38:54
4544,112,09:38:59
4545,116,09:39:04
4546,122,09:39:09
4547,124,09:39:14
4548,128,09:39:19
4549,131,09:39:24
4550,130,09:39:30
4551,131,09:39:35
4552,126,09:39:40
4553,121,09:39:45
4554,118,09:39:50
4555,116,09:40:05
4556,117,09:40:10
4557,115,09:40:15
4558,119,09:40:20
4559,116,09:40:25
4560,112,09:40:30
4561,109,09:40:35
4562,108,09:40:40
4563,103,09:40:45
4564,100,09:40:50
4565,100,09:41:05
4566,100,09:41:20
4567,100,09:41:35
4568,100,09:41:50
4569,96,09:42:00
4570,98,09:42:10
4571,97,09:42:15
4572,95,09:42:25
4573,89,09:42:30
4574,86,09:42:35
4575,83,09:42:45
4576,82,09:42:50
4577,82,09:42:57
4578,77,09:43:12
4579,77,09:43:27
4580,80,09:43:37
4581,78,09:43:42
4582,99,09:43:52
4583,103,09:43:57
4584,105,09:44:02
4585,98,09:44:07
4586,96,09:44:17
4587,100,09:44:27
4588,99,09:44:42
4589,98,09:44:52
4590,98,09:44:57
4591,98,09:45:12
4592,97,09:45:17
4593,98,09:45:27
4594,96,09:45:37
4595,93,09:45:42
4596,89,09:45:52
4597,87,09:45:57
4598,86,09:46:02
4599,84,09:46:07
4600,86,09:46:17
4601,87,09:46:22
4602,88,09:46:29
4603,88,09:46:44
4604,88,09:46:54
4605,86,09:47:04
4606,85,09:47:14
4607,85,09:47:29
4608,85,09:47:44
4609,84,09:47:54
4610,87,09:48:09
4611,86,09:48:14
4612,87,09:48:19
4613,88,09:48:34
4614,91,09:48:39
4615,97,09:48:44
4616,84,09:48:49
4617,87,09:48:54
4618,87,09:49:09
4619,91,09:49:14
4620,92,09:49:19
4621,91,09:49:34
4622,90,09:49:39
4623,90,09:49:44
4624,91,09:49:49
4625,97,09:49:59
4626,96,09:50:04
4627,96,09:50:09
4628,94,09:50:16
4629,93,09:50:21
4630,93,09:50:36
4631,92,09:50:51
4632,93,09:51:06
4633,94,09:51:11
4634,96,09:51:16
4635,97,09:51:21
4636,99,09:51:26
4637,103,09:51:31
4638,105,09:51:36
4639,104,09:51:41
4640,103,09:51:46
4641,106,09:51:51
4642,108,09:52:01
4643,106,09:52:11
4644,110,09:52:16
4645,110,09:52:26
4646,109,09:52:41
4647,110,09:52:46
4648,113,09:52:51
4649,111,09:52:56
4650,109,09:53:01
4651,110,09:53:11
4652,111,09:53:16
4653,114,09:53:21
4654,116,09:53:31
4655,113,09:53:38
4656,115,09:53:43
4657,117,09:53:48
4658,121,09:53:53
4659,125,09:53:58
4660,120,09:54:08
4661,117,09:54:13
4662,115,09:54:18
4663,114,09:54:23
4664,112,09:54:28
4665,111,09:54:33
4666,109,09:54:38
4667,106,09:54:43
4668,105,09:54:58
4669,107,09:55:03
4670,109,09:55:08
4671,110,09:55:13
4672,109,09:55:23
4673,114,09:55:38
4674,119,09:55:43
4675,116,09:55:48
4676,114,09:55:53
4677,109,09:55:58
4678,108,09:56:03
4679,105,09:56:08
4680,104,09:56:18
4681,98,09:56:23
4682,89,09:56:29
4683,88,09:56:34
4684,89,09:56:39
4685,89,09:56:54
4686,86,09:57:04
4687,90,09:57:14
4688,92,09:57:19
4689,93,09:57:24
4690,94,09:57:29
4691,97,09:57:34
4692,95,09:57:39
4693,96,09:57:49
4694,97,09:57:59
4695,94,09:58:04
4696,91,09:58:09
4697,91,09:58:24
4698,93,09:58:29
4699,90,09:58:34
4700,81,09:58:49
4701,80,09:58:54
4702,79,09:59:09
4703,79,09:59:19
4704,79,09:59:34
4705,80,09:59:44
4706,78,09:59:54
4707,79,10:00:04
4708,92,10:00:11
4709,104,10:00:26
4710,108,10:00:31
4711,107,10:00:41
4712,105,10:00:51
4713,104,10:00:56
4714,103,10:01:01
4715,99,10:01:06
4716,98,10:01:11
4717,96,10:01:26
4718,90,10:01:31
4719,89,10:01:36
4720,88,10:01:41
4721,87,10:01:46
4722,81,10:01:51
4723,81,10:02:06
4724,81,10:02:21
4725,83,10:02:36
4726,85,10:02:41
4727,86,10:02:46
4728,88,10:02:51
4729,90,10:02:56
4730,92,10:03:01
4731,95,10:03:06
4732,96,10:03:11
4733,98,10:03:16
4734,99,10:03:23
4735,103,10:03:28
4736,109,10:03:33
4737,114,10:03:38
4738,119,10:03:43
4739,122,10:03:48
4740,124,10:03:53
4741,125,10:03:58
4742,127,10:04:03
4743,128,10:04:08
4744,129,10:04:13
4745,131,10:04:18
4746,131,10:04:28
4747,131,10:04:33
4748,131,10:04:48
4749,133,10:04:53
4750,132,10:04:58
4751,134,10:05:03
4752,136,10:05:08
4753,138,10:05:18
4754,142,10:05:23
4755,140,10:05:28
4756,141,10:05:33
4757,138,10:05:38
4758,139,10:05:43
4759,141,10:05:53
4760,149,10:05:59
4761,147,10:06:04
4762,146,10:06:09
4763,144,10:06:14
4764,143,10:06:19
4765,142,10:06:24
4766,143,10:06:29
4767,145,10:06:34
4768,147,10:06:39
4769,145,10:06:44
4770,142,10:06:49
4771,143,10:06:59
4772,143,10:07:14
4773,144,10:07:24
4774,143,10:07:29
4775,144,10:07:34
4776,143,10:07:49
4777,142,10:07:54
4778,140,10:07:59
4779,138,10:08:04
4780,137,10:08:09
4781,139,10:08:14
4782,141,10:08:24
4783,139,10:08:29
4784,136,10:08:34
4785,135,10:08:39
4786,134,10:08:49
4787,116,10:08:56
4788,113,10:09:01
4789,112,10:09:06
4790,111,10:09:11
4791,109,10:09:16
4792,112,10:09:21
4793,113,10:09:26
4794,113,10:09:31
4795,114,10:09:36
4796,114,10:09:51
4797,110,10:10:01
4798,108,10:10:16
4799,108,10:10:31
4800,108,10:10:41
4801,110,10:10:46
4802,110,10:11:01
4803,110,10:11:16
4804,110,10:11:21
4805,107,10:11:26
4806,107,10:11:41
4807,107,10:11:56
4808,108,10:12:06
4809,109,10:12:11
4810,110,10:12:16
4811,111,10:12:21
4812,112,10:12:26
4813,114,10:12:31
4814,115,10:12:38
4815,117,10:12:43
4816,118,10:12:53
4817,119,10:13:03
4818,121,10:13:13
4819,122,10:13:18
4820,122,10:13:23
4821,124,10:13:38
4822,124,10:13:53
4823,125,10:13:58
4824,126,10:14:03
4825,127,10:14:08
4826,129,10:14:13
4827,130,10:14:23
4828,131,10:14:28
4829,130,10:14:33
4830,131,10:14:43
4831,133,10:14:58
4832,138,10:15:03
4833,142,10:15:08
4834,141,10:15:18
4835,140,10:15:23
4836,139,10:15:28
4837,138,10:15:33
4838,137,10:15:38
4839,135,10:15:43
4840,134,10:15:48
4841,133,10:15:54
4842,132,10:15:59
4843,132,10:16:09
4844,130,10:16:14
4845,130,10:16:19
4846,129,10:16:24
4847,126,10:16:29
4848,126,10:16:39
4849,126,10:16:49
4850,127,10:16:54
4851,122,10:17:04
4852,118,10:17:09
4853,115,10:17:14
4854,113,10:17:19
4855,112,10:17:24
4856,110,10:17:29
4857,110,10:17:34
4858,113,10:17:39
4859,115,10:17:44
4860,115,10:17:49
4861,114,10:17:54
4862,125,10:17:59
4863,128,10:18:04
4864,126,10:18:09
4865,119,10:18:19
4866,117,10:18:24
4867,70,10:19:31
4868,70,10:19:46
4869,85,10:19:56
4870,76,10:20:01
4871,70,10:20:06
4872,76,10:20:11
4873,81,10:20:16
4874,87,10:20:21
4875,91,10:20:26
4876,94,10:20:31
4877,95,10:20:36
4878,96,10:20:41
4879,100,10:20:46
4880,103,10:20:51
4881,105,10:20:56
4882,108,10:21:01
4883,109,10:21:06
4884,112,10:21:11
4885,118,10:21:16
4886,124,10:21:21
4887,126,10:21:26
4888,127,10:21:31
4889,129,10:21:36
4890,131,10:21:41
4891,132,10:21:47
4892,137,10:21:52
4893,138,10:21:57
4894,139,10:22:02
4895,138,10:22:12
4896,140,10:22:22
4897,141,10:22:32
4898,142,10:22:42
4899,144,10:22:52
4900,143,10:22:57
4901,144,10:23:02
4902,151,10:23:07
4903,158,10:23:12
4904,166,10:23:17
4905,172,10:23:22
4906,175,10:23:27
4907,170,10:23:32
4908,163,10:23:37
4909,165,10:23:42
4910,168,10:23:47
4911,165,10:23:52
4912,160,10:23:57
4913,157,10:24:02
4914,158,10:24:07
4915,163,10:24:12
4916,167,10:24:17
4917,164,10:24:24
4918,162,10:24:29
4919,157,10:24:34
4920,156,10:24:39
4921,153,10:24:44
4922,152,10:24:49
4923,149,10:24:54
4924,148,10:24:59
4925,149,10:25:04
4926,152,10:25:09
4927,153,10:25:14
4928,158,10:25:19
4929,159,10:25:24
4930,159,10:25:39
4931,152,10:25:44
4932,141,10:25:49
4933,137,10:25:54
4934,133,10:25:59
4935,132,10:26:14
4936,130,10:26:19
4937,127,10:26:24
4938,126,10:26:29
4939,124,10:26:34
4940,122,10:26:39
4941,121,10:26:44
4942,121,10:26:49
4943,119,10:26:55
4944,117,10:27:00
4945,117,10:27:15
4946,117,10:27:30
4947,116,10:27:35
4948,115,10:27:40
4949,114,10:27:50
4950,115,10:27:55
4951,114,10:28:00
4952,113,10:28:05
4953,110,10:28:10
4954,111,10:28:15
4955,112,10:28:20
4956,113,10:28:30
4957,115,10:28:35
4958,114,10:28:45
4959,115,10:28:50
4960,113,10:28:55
4961,112,10:29:00
4962,113,10:29:05
4963,112,10:29:10
4964,110,10:29:15
4965,111,10:29:25
4966,113,10:29:30
4967,119,10:29:35
4968,120,10:29:40
4969,122,10:29:45
4970,119,10:29:52
4971,118,10:29:57
4972,118,10:30:02
4973,119,10:30:07
4974,118,10:30:17
4975,117,10:30:22
4976,115,10:30:27
4977,107,10:30:32
4978,106,10:30:37
4979,107,10:30:42
4980,98,10:30:47
4981,97,10:30:52
4982,99,10:30:57
4983,100,10:31:02
4984,98,10:31:07
4985,98,10:31:22
4986,96,10:31:27
4987,93,10:31:32
4988,92,10:31:37
4989,91,10:31:42
4990,93,10:31:57
4991,92,10:32:07
4992,91,10:32:12
4993,88,10:32:17
4994,85,10:32:22
4995,86,10:32:27
4996,87,10:32:33
4997,87,10:32:48
4998,90,10:32:58
4999,92,10:33:03
5000,94,10:33:13
5001,93,10:33:23
5002,93,10:33:28
5003,86,10:33:33
5004,86,10:33:38
5005,85,10:33:48
5006,86,10:33:53
5007,85,10:34:08
5008,96,10:34:13
5009,96,10:34:18
5010,97,10:34:28
5011,98,10:34:33
5012,97,10:34:38
5013,98,10:34:48
5014,97,10:34:58
5015,96,10:35:08
5016,96,10:35:23
5017,97,10:35:28
5018,96,10:35:38
5019,92,10:35:48
5020,101,10:35:53
5021,100,10:36:00
5022,101,10:36:10
5023,103,10:36:20
5024,104,10:36:25
5025,103,10:36:30
5026,101,10:36:40
5027,100,10:36:45
5028,99,10:36:50
5029,98,10:36:55
5030,91,10:37:00
5031,84,10:37:05
5032,87,10:37:10
5033,93,10:37:15
5034,95,10:37:20
5035,94,10:37:25
5036,90,10:37:30
5037,88,10:37:35
5038,87,10:37:40
5039,85,10:37:45
5040,91,10:37:50
5041,89,10:37:55
5042,93,10:38:00
5043,86,10:38:05
5044,86,10:38:10
5045,85,10:38:15
5046,86,10:38:20
5047,88,10:38:25
5048,92,10:38:31
5049,96,10:38:36
5050,99,10:38:41
5051,94,10:38:51
5052,95,10:38:56
5053,95,10:39:11
5054,94,10:39:16
5055,100,10:39:26
5056,98,10:39:36
5057,97,10:39:41
5058,95,10:39:46
5059,94,10:39:56
5060,97,10:40:06
5061,96,10:40:16
5062,91,10:40:21
5063,88,10:40:26
5064,88,10:40:31
5065,87,10:40:36
5066,88,10:40:41
5067,90,10:40:46
5068,91,10:40:51
5069,90,10:41:01
5070,89,10:41:06
5071,88,10:41:11
5072,87,10:41:16
5073,86,10:41:26
5074,87,10:41:36
5075,89,10:41:43
5076,90,10:41:53
5077,90,10:41:58
5078,89,10:42:03
5079,91,10:42:08
5080,91,10:42:13
5081,90,10:42:23
5082,89,10:42:33
5083,88,10:42:43
5084,89,10:42:48
5085,91,10:42:53
5086,90,10:43:08
5087,90,10:43:23
5088,92,10:43:28
5089,93,10:43:33
5090,94,10:43:43
5091,95,10:43:48
5092,94,10:43:53
5093,95,10:43:58
5094,98,10:44:03
5095,100,10:44:08
5096,101,10:44:13
5097,102,10:44:18
5098,104,10:44:23
5099,107,10:44:28
5100,106,10:44:33
5101,107,10:44:38
5102,107,10:44:45
5103,109,10:44:50
5104,108,10:45:00
5105,106,10:45:05
5106,104,10:45:10
5107,99,10:45:15
5108,102,10:45:20
5109,103,10:45:25
5110,102,10:45:35
5111,103,10:45:40
5112,100,10:45:45
5113,103,10:45:50
5114,107,10:45:55
5115,108,10:46:00
5116,107,10:46:10
5117,106,10:46:15
5118,104,10:46:20
5119,102,10:46:25
5120,103,10:46:35
5121,104,10:46:40
5122,105,10:46:50
5123,102,10:46:55
5124,98,10:47:00
5125,98,10:47:10
5126,101,10:47:15
5127,102,10:47:20
5128,102,10:47:25
5129,101,10:47:31
5130,118,10:47:36
5131,113,10:47:41
5132,112,10:47:51
5133,109,10:48:06
5134,104,10:48:11
5135,101,10:48:16
5136,101,10:48:21
5137,97,10:48:26
5138,92,10:48:31
5139,91,10:48:36
5140,92,10:48:51
5141,88,10:49:01
5142,87,10:49:06
5143,85,10:49:11
5144,91,10:49:16
5145,95,10:49:21
5146,94,10:49:31
5147,96,10:49:36
5148,97,10:49:41
5149,98,10:49:46
5150,100,10:49:51
5151,95,10:49:56
5152,98,10:50:01
5153,100,10:50:06
5154,101,10:50:12
5155,103,10:50:17
5156,104,10:50:22
5157,105,10:50:27
5158,100,10:50:32
5159,102,10:50:42
5160,103,10:50:47
5161,104,10:50:57
5162,102,10:51:02
5163,104,10:51:17
5164,102,10:51:22
5165,97,10:51:27
5166,99,10:51:32
5167,98,10:51:37
5168,93,10:51:42
5169,95,10:51:52
5170,94,10:52:02
5171,95,10:52:07
5172,94,10:52:12
5173,93,10:52:17
5174,92,10:52:22
5175,89,10:52:32
5176,83,10:52:37
5177,82,10:52:47
5178,80,10:53:02
5179,77,10:53:07
5180,80,10:53:12
5181,82,10:53:19
5182,83,10:53:24
5183,82,10:53:29
5184,81,10:53:34
5185,76,10:53:39
5186,75,10:53:44
5187,77,10:53:54
5188,83,10:54:04
5189,87,10:54:09
5190,88,10:54:14
5191,87,10:54:19
5192,86,10:54:29
5193,85,10:54:34
5194,81,10:54:39
5195,76,10:54:44
5196,74,10:54:54
5197,73,10:54:59
5198,76,10:55:09
5199,78,10:55:14
5200,77,10:55:29
5201,76,10:55:34
5202,75,10:55:39
5203,74,10:55:49
5204,75,10:55:54
5205,77,10:55:59
5206,77,10:56:14
5207,76,10:56:24
5208,86,10:56:31
5209,88,10:56:46
5210,89,10:56:51
5211,92,10:56:56
5212,95,10:57:01
5213,97,10:57:06
5214,99,10:57:11
5215,108,10:57:16
5216,111,10:57:21
5217,105,10:57:26
5218,110,10:57:31
5219,111,10:57:36
5220,110,10:57:41
5221,108,10:57:46
5222,106,10:57:51
5223,100,10:57:56
5224,98,10:58:01
5225,99,10:58:06
5226,100,10:58:11
5227,101,10:58:16
5228,102,10:58:21
5229,101,10:58:26
5230,104,10:58:36
5231,103,10:58:46
5232,102,10:58:51
5233,100,10:59:01
5234,97,10:59:07
5235,93,10:59:12
5236,87,10:59:17
5237,85,10:59:27
5238,83,10:59:37
5239,82,10:59:42
5240,83,10:59:52
5241,82,11:00:02
5242,84,11:00:07
5243,82,11:00:12
5244,78,11:00:17
5245,77,11:00:22
5246,71,11:00:27
5247,69,11:00:32
5248,70,11:00:37
5249,70,11:00:52
5250,69,11:00:57
5251,67,11:01:02
5252,68,11:01:07
5253,68,11:01:12
5254,68,11:01:22
5255,69,11:01:37
5256,74,11:01:47
5257,77,11:01:52
5258,77,11:02:07
5259,77,11:02:22
5260,76,11:02:27
5261,76,11:02:34
5262,78,11:02:39
5263,83,11:02:44
5264,86,11:02:49
5265,90,11:02:54
5266,95,11:02:59
5267,101,11:03:04
5268,103,11:03:09
5269,107,11:03:14
5270,109,11:03:19
5271,107,11:03:24
5272,108,11:03:29
5273,110,11:03:39
5274,111,11:03:44
5275,114,11:03:49
5276,117,11:03:54
5277,118,11:03:59
5278,116,11:04:04
5279,117,11:04:09
5280,119,11:04:14
5281,118,11:04:19
5282,117,11:04:24
5283,118,11:04:29
5284,119,11:04:34
5285,122,11:04:44
5286,120,11:04:54
5287,121,11:05:04
5288,120,11:05:11
5289,119,11:05:16
5290,119,11:05:21
5291,122,11:05:26
5292,122,11:05:31
5293,121,11:05:36
5294,120,11:05:41
5295,119,11:05:46
5296,117,11:05:51
5297,118,11:05:56
5298,115,11:06:01
5299,119,11:06:11
5300,120,11:06:21
5301,121,11:06:26
5302,120,11:06:36
5303,122,11:06:46
5304,124,11:06:51
5305,126,11:07:01
5306,129,11:07:06
5307,128,11:07:11
5308,126,11:07:21
5309,124,11:07:31
5310,90,11:07:36
5311,93,11:07:42
5312,123,11:07:47
5313,125,11:07:52
5314,125,11:08:07
5315,123,11:08:12
5316,121,11:08:17
5317,120,11:08:22
5318,117,11:08:27
5319,113,11:08:42
5320,110,11:08:47
5321,108,11:08:52
5322,92,11:08:57
5323,88,11:09:02
5324,94,11:09:07
5325,105,11:09:12
5326,106,11:09:17
5327,110,11:09:22
5328,112,11:09:27
5329,113,11:09:32
5330,114,11:09:42
5331,116,11:09:52
5332,117,11:09:58
5333,116,11:10:03
5334,114,11:10:08
5335,116,11:10:13
5336,120,11:10:18
5337,123,11:10:23
5338,124,11:10:28
5339,125,11:10:33
5340,127,11:10:38
5341,128,11:10:43
5342,129,11:10:48
5343,128,11:10:53
5344,127,11:10:58
5345,128,11:11:13
5346,129,11:11:18
5347,131,11:11:23
5348,136,11:11:28
5349,134,11:11:33
5350,135,11:11:38
5351,135,11:11:53
5352,134,11:11:58
5353,131,11:12:03
5354,131,11:12:18
5355,132,11:12:23
5356,133,11:12:28
5357,132,11:12:33
5358,131,11:12:38
5359,130,11:12:45
5360,129,11:12:50
5361,129,11:12:55
5362,128,11:13:00
5363,127,11:13:05
5364,128,11:13:15
5365,129,11:13:20
5366,125,11:13:35
5367,126,11:13:40
5368,125,11:13:45
5369,126,11:13:50
5370,127,11:13:55
5371,128,11:14:00
5372,130,11:14:05
5373,129,11:14:10
5374,128,11:14:15
5375,129,11:14:20
5376,131,11:14:25
5377,134,11:14:30
5378,133,11:14:35
5379,132,11:14:40
5380,133,11:14:50
5381,132,11:14:55
5382,133,11:15:05
5383,131,11:15:10
5384,128,11:15:15
5385,130,11:15:20
5386,129,11:15:26
5387,128,11:15:31
5388,128,11:15:36
5389,127,11:15:46
5390,125,11:15:51
5391,120,11:15:56
5392,116,11:16:01
5393,113,11:16:06
5394,113,11:16:16
5395,100,11:16:21
5396,97,11:16:26
5397,96,11:16:31
5398,97,11:16:36
5399,101,11:16:41
5400,98,11:16:46
5401,99,11:16:51
5402,92,11:16:56
5403,93,11:17:01
5404,87,11:17:06
5405,86,11:17:11
5406,90,11:17:16
5407,93,11:17:26
5408,94,11:17:36
5409,95,11:17:41
5410,95,11:17:46
5411,90,11:17:51
5412,90,11:17:58
5413,90,11:18:13
5414,89,11:18:18
5415,89,11:18:23
5416,88,11:18:28
5417,87,11:18:33
5418,85,11:18:38
5419,87,11:18:43
5420,86,11:18:58
5421,86,11:19:13
5422,88,11:19:23
5423,89,11:19:28
5424,90,11:19:33
5425,91,11:19:38
5426,92,11:19:43
5427,97,11:19:48
5428,100,11:19:53
5429,101,11:19:58
5430,105,11:20:03
5431,111,11:20:08
5432,112,11:20:13
5433,110,11:20:28
5434,109,11:20:38
5435,109,11:20:43
5436,108,11:20:48
5437,106,11:21:03
5438,103,11:21:08
5439,99,11:21:14
5440,99,11:21:29
5441,100,11:21:34
5442,101,11:21:39
5443,102,11:21:54
5444,103,11:21:59
5445,107,11:22:04
5446,110,11:22:09
5447,109,11:22:14
5448,111,11:22:29
5449,110,11:22:34
5450,113,11:22:39
5451,115,11:22:49
5452,118,11:22:59
5453,119,11:23:04
5454,118,11:23:09
5455,117,11:23:14
5456,121,11:23:24
5457,122,11:23:29
5458,121,11:23:39
5459,122,11:23:44
5460,120,11:23:49
5461,119,11:23:54
5462,122,11:24:04
5463,123,11:24:09
5464,125,11:24:14
5465,122,11:24:19
5466,121,11:24:26
5467,119,11:24:31
5468,120,11:24:36
5469,121,11:24:46
5470,120,11:24:51
5471,118,11:24:56
5472,119,11:25:01
5473,118,11:25:06
5474,117,11:25:16
5475,118,11:25:21
5476,114,11:25:31
5477,115,11:25:36
5478,116,11:25:46
5479,118,11:25:51
5480,115,11:25:56
5481,110,11:26:06
5482,109,11:26:11
5483,113,11:26:16
5484,114,11:26:21
5485,113,11:26:26
5486,112,11:26:31
5487,110,11:26:36
5488,108,11:26:41
5489,107,11:26:56
5490,107,11:27:11
5491,108,11:27:16
5492,108,11:27:21
5493,109,11:27:28
5494,110,11:27:33
5495,110,11:27:38
5496,109,11:27:43
5497,108,11:27:48
5498,104,11:27:53
5499,106,11:27:58
5500,104,11:28:03
5501,103,11:28:08
5502,100,11:28:13
5503,97,11:28:18
5504,97,11:28:33
5505,97,11:28:48
5506,97,11:29:03
5507,97,11:29:18
5508,97,11:29:23
5509,97,11:29:38
5510,97,11:29:53
5511,96,11:30:03
5512,95,11:30:08
5513,94,11:30:13
5514,93,11:30:18
5515,89,11:30:23
5516,88,11:30:28
5517,87,11:30:33
5518,85,11:30:48
5519,86,11:30:53
5520,86,11:31:00
5521,87,11:31:10
5522,87,11:31:25
5523,86,11:31:35
5524,89,11:31:40
5525,87,11:31:50
5526,89,11:31:55
5527,86,11:32:00
5528,85,11:32:05
5529,86,11:32:10
5530,88,11:32:15
5531,89,11:32:20
5532,90,11:32:25
5533,92,11:32:30
5534,91,11:32:35
5535,92,11:32:40
5536,94,11:32:45
5537,96,11:32:50
5538,97,11:32:55
5539,99,11:33:00
5540,101,11:33:05
5541,105,11:33:10
5542,107,11:33:15
5543,108,11:33:20
5544,109,11:33:25
5545,110,11:33:35
5546,113,11:33:40
5547,114,11:33:46
5548,116,11:33:51
5549,117,11:33:56
5550,118,11:34:11
5551,120,11:34:26
5552,120,11:34:41
5553,120,11:34:46
5554,120,11:34:56
5555,121,11:35:06
5556,121,11:35:21
5557,123,11:35:31
5558,124,11:35:36
5559,125,11:35:46
5560,126,11:35:56
5561,127,11:36:06
5562,129,11:36:21
5563,128,11:36:31
5564,127,11:36:36
5565,125,11:36:41
5566,125,11:36:56
5567,120,11:37:01
5568,119,11:37:06
5569,120,11:37:16
5570,117,11:37:21
5571,115,11:37:31
5572,114,11:37:41
5573,114,11:37:46
5574,115,11:37:53
