"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.625035947E2,5.918647289E0,2.772570133E0,3.500429869E0
2.625555887E2,5.384724140E0,-8.858817071E-2,5.147690773E0
2.626075826E2,4.031958580E0,-4.424619675E0,1.620923996E0
2.626595758E2,-2.166818619E0,-1.096577883E0,-3.948159218E0
2.627115689E2,-9.385557175E-1,-8.193208694E0,2.552296877E0
2.627635633E2,3.251425266E0,-1.564179707E1,4.946571827E0
2.628155595E2,1.005116558E1,-2.480229187E1,3.047911882E0
2.628675530E2,8.118986130E0,-1.258430862E1,6.474119186E0
2.629195464E2,6.952973843E0,-9.713572502E0,4.594613552E0
2.629715397E2,8.075888634E0,-1.021637058E1,5.317684174E0
2.630235330E2,1.006313705E1,-9.392740250E0,3.859570980E0
2.630755264E2,8.255459785E0,-5.353598595E0,3.603383541E0
2.631275197E2,7.151699066E0,-2.312869549E0,6.416656375E-1
2.631795137E2,3.186779737E0,-2.925803900E0,-1.051086664E0
2.632315073E2,-1.197137386E-1,-3.878725290E0,-8.401510239E0
2.632835007E2,1.316851139E0,-3.909850836E0,1.182771802E0
2.633354941E2,2.157241583E0,-4.676018715E0,9.241901040E-1
2.633874876E2,5.027976990E0,-1.242389202E1,4.944177628E0
2.634394807E2,7.613793850E0,-1.277824497E1,7.163670063E0
2.634914740E2,3.337619066E0,-1.264655972E1,-2.870735407E0
2.635434675E2,8.669669151E0,-9.718361855E0,1.369525194E0
2.635954616E2,6.909877300E0,-8.688823700E0,4.604190350E0
2.636474551E2,1.037439251E1,-1.055635738E1,4.666441441E0
2.636994484E2,1.108309841E1,-1.051326084E1,1.407833576E0
2.637514417E2,9.560338974E0,-6.608198643E0,2.229069948E0
2.638034360E2,6.342433929E0,-2.324840784E0,1.204320192E0
2.638554347E2,4.805309772E0,-4.561093330E0,-5.123748183E-1
2.639074315E2,-5.865973473E0,-3.265790939E0,-6.708757877E0
2.639594251E2,5.080651283E0,3.998439014E-1,-1.628106833E-1
2.640114185E2,2.964112282E0,-3.184385538E0,6.778192043E0
2.640634118E2,1.081493950E1,-1.847901344E1,9.258660316E0
2.641154051E2,-4.788549617E-2,-1.497618866E1,-3.883513689E0
2.641673985E2,1.013496494E1,-8.391933441E0,3.524372578E0
2.642193918E2,7.616188049E0,-1.058508873E1,2.928198099E0
2.642713853E2,7.257047176E0,-1.051086617E1,3.150865555E0
2.643233794E2,8.686429024E0,-9.581888199E0,2.614548206E0
2.643753728E2,8.655303001E0,-5.554717541E0,1.587404251E0
2.644273661E2,5.935407162E0,-3.237059593E0,4.403071404E0
2.644793594E2,5.588237286E0,-2.916226625E0,6.280182838E0
2.645313529E2,4.075055599E0,5.698373914E-1,3.251425266E0
2.645833461E2,2.796513081E0,1.580221355E-1,1.364736676E0
2.646353394E2,-3.399870157E0,2.753416002E-1,-2.032739401E0
2.646873332E2,1.398256540E0,-3.330436230E0,-1.723877788E-1
2.647393273E2,5.490072250E0,-8.648120880E0,3.909850836E0
2.647913205E2,7.290566921E0,-1.473197269E1,4.599401951E0
2.648433138E2,7.261835575E0,-2.285574722E1,3.306493521E0
2.648953076E2,6.811711788E0,-1.559870052E1,1.582615614E0
2.649473040E2,8.588263512E0,-1.353483582E1,2.346389294E0
2.649992979E2,8.815719604E0,-9.328094482E0,3.069460392E0
2.650512911E2,7.479714394E0,-5.442186832E0,4.357580185E0
2.651032844E2,2.044710636E0,-4.357580245E-1,-3.399870098E-1
2.651552778E2,7.304932594E0,7.087053657E-1,-3.543526828E-1
2.652072711E2,-8.889942169E0,1.287401581E1,-3.050306082E0
2.652592644E2,1.005595398E1,-1.741595459E1,7.625765324E0
2.653112582E2,8.145322800E0,-2.523805046E1,3.232271075E-1
2.653632522E2,1.363778973E1,-1.425790691E1,3.428601503E0
2.654152455E2,1.001285744E1,-1.075508213E1,3.292127848E0
2.654672389E2,5.327261448E0,-5.344021320E0,2.849187136E0
2.655192322E2,1.896265626E0,-4.280963421E0,2.942563772E0
