"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.086100460E2,-6.556365967E-2,-6.825805664E-2,9.876012726E0
3.090118400E2,-7.694000244E-2,-5.134323120E-2,9.880353699E0
3.094136468E2,-5.269042969E-2,-6.107299805E-2,9.868827667E0
3.098154718E2,-9.550140381E-2,-6.436614990E-2,9.887239380E0
3.102172489E2,-7.469467163E-2,-5.852828979E-2,9.861343231E0
3.106190739E2,-5.358856201E-2,-5.583389282E-2,9.858050079E0
3.110208679E2,-6.301895142E-2,-5.313949585E-2,9.852661285E0
3.114226695E2,-6.795867920E-2,-4.146377563E-2,9.869127045E0
3.118244025E2,-6.676116943E-2,-6.376739502E-2,9.858798523E0
3.122261111E2,-6.825805664E-2,-6.676116943E-2,9.870174866E0
3.126278741E2,-6.197113037E-2,-4.535568237E-2,9.879156189E0
3.130296381E2,-6.391708374E-2,-6.571334839E-2,9.849068756E0
3.134313902E2,-5.867797852E-2,-4.086502075E-2,9.884544983E0
3.138331842E2,-7.858657837E-2,-5.313949585E-2,9.878407745E0
3.142349158E2,-7.229965210E-2,-5.972579956E-2,9.868378601E0
3.146367108E2,-8.068222046E-2,-6.526428223E-2,9.857301636E0
3.150385048E2,-5.957611084E-2,-4.221221924E-2,9.874515839E0
3.154402807E2,-5.269042969E-2,-6.331832886E-2,9.881700897E0
3.158420747E2,-6.900650024E-2,-6.017486572E-2,9.856702881E0
3.162438205E2,-7.499404907E-2,-5.763015747E-2,9.851463776E0
3.166456455E2,-9.116043091E-2,-3.652404785E-2,9.871072998E0
3.170474095E2,-5.478607178E-2,-6.616241455E-2,9.880204010E0
3.174492153E2,-6.182144165E-2,-6.182144165E-2,9.888287201E0
3.178509783E2,-6.436614990E-2,-6.391708374E-2,9.874665527E0
3.182527175E2,-6.631210327E-2,-5.298980713E-2,9.852511597E0
3.186545115E2,-5.867797852E-2,-2.589614868E-2,9.872120819E0
3.190562755E2,-7.065307617E-2,-2.903961182E-2,9.886341248E0
3.194580507E2,-6.810836792E-2,-4.775070190E-2,9.866732025E0
3.198598448E2,-7.170089722E-2,-3.412902832E-2,9.866732025E0
3.202616491E2,-6.481521606E-2,-4.326004028E-2,9.877509613E0
3.206634131E2,-5.837860107E-2,-3.592529297E-2,9.877509613E0
3.210652081E2,-5.643264771E-2,-4.984634399E-2,9.836045837E0
3.214669238E2,-6.256988525E-2,-5.209167480E-2,9.864337006E0
3.218687188E2,-4.819976807E-2,-5.628295898E-2,9.869725800E0
3.222704856E2,-6.795867920E-2,-4.041595459E-2,9.858050079E0
3.226722486E2,-7.379653931E-2,-5.284011841E-2,9.880503387E0
3.230739826E2,-5.433700562E-2,-4.864883423E-2,9.853559418E0
3.234757525E2,-6.676116943E-2,-4.266128540E-2,9.891430664E0
3.238776075E2,-8.637039185E-2,-4.355941772E-2,9.865983582E0
3.242794752E2,-9.355545044E-2,-6.481521606E-2,9.832752686E0
3.246813613E2,-5.119354248E-2,-7.155120850E-2,9.871971130E0
3.250832473E2,-8.023315430E-2,-5.373825073E-2,9.857900391E0
3.254850841E2,-5.927673340E-2,-4.969665527E-2,9.879455566E0
3.258868791E2,-7.080276489E-2,-3.861968994E-2,9.864187317E0
3.262885910E2,-4.879852295E-2,-6.017486572E-2,9.875713348E0
3.266903850E2,-6.242019653E-2,-3.667373657E-2,9.874665527E0
3.270921490E2,-5.792953491E-2,-6.077362061E-2,9.858798523E0
3.274939545E2,-6.017486572E-2,-5.313949585E-2,9.882898407E0
3.278957485E2,-7.484436035E-2,-4.430786133E-2,9.857451324E0
3.282975528E2,-5.613327026E-2,-5.358856201E-2,9.862840118E0
3.286993478E2,-7.993377686E-2,-3.966751099E-2,9.874216461E0
3.291010808E2,-5.927673340E-2,-4.385879517E-2,9.873917084E0
3.295028548E2,-6.496490479E-2,-3.547622681E-2,9.877808990E0
3.299045578E2,-6.197113037E-2,-4.745132446E-2,9.859696655E0
3.303063307E2,-7.289840698E-2,-6.765930176E-2,9.865085449E0
3.307081257E2,-7.110214233E-2,-5.643264771E-2,9.842632141E0
3.311099197E2,-6.032455444E-2,-4.580474854E-2,9.875264282E0
3.315117880E2,-5.373825073E-2,-5.194198608E-2,9.870623932E0
3.319136130E2,-5.613327026E-2,-4.221221924E-2,9.864187317E0
3.323153560E2,-5.403762817E-2,-4.191284180E-2,9.879006500E0
3.327171200E2,-9.415420532E-2,-3.532653809E-2,9.868677979E0
3.331188840E2,-7.364685059E-2,-3.861968994E-2,9.887239380E0
3.335206339E2,-5.673202515E-2,-4.146377563E-2,9.859696655E0
3.339223669E2,-6.182144165E-2,-4.894821167E-2,9.878707123E0
3.343241158E2,-4.819976807E-2,-5.583389282E-2,9.886490936E0
3.347258488E2,-7.454498291E-2,-4.999603271E-2,9.892179108E0
3.351276438E2,-5.538482666E-2,-3.502716064E-2,9.877659302E0
3.355294208E2,-4.849914551E-2,-6.212081909E-2,9.885143738E0
3.359311848E2,-7.963439941E-2,-4.146377563E-2,9.859397278E0
3.363328931E2,-6.376739502E-2,-5.059478760E-2,9.862391052E0
3.367346261E2,-7.050338745E-2,-5.792953491E-2,9.889784088E0
3.371363901E2,-4.565505981E-2,-4.879852295E-2,9.864037628E0
3.375380845E2,-7.035369873E-2,-5.463638306E-2,9.862091675E0
3.379398485E2,-5.987548828E-2,-4.101470947E-2,9.867630157E0
3.383415831E2,-5.912704468E-2,-6.092330933E-2,9.873318329E0
3.387433161E2,-5.194198608E-2,-5.403762817E-2,9.871222687E0
3.391451101E2,-7.289840698E-2,-5.089416504E-2,9.869426422E0
3.395468908E2,-5.493576050E-2,-4.445755005E-2,9.851014709E0
3.399486547E2,-5.538482666E-2,-5.418731689E-2,9.867929535E0
3.403504268E2,-7.334747314E-2,-4.266128540E-2,9.866582336E0
3.407522208E2,-5.658233643E-2,-3.457809448E-2,9.886790314E0
3.411539848E2,-7.888595581E-2,-5.104385376E-2,9.835596771E0
3.415557845E2,-6.556365967E-2,-6.571334839E-2,9.856852570E0
3.419575795E2,-6.361770630E-2,-5.553451538E-2,9.887688446E0
3.423593153E2,-8.337661743E-2,-3.278182983E-2,9.854906616E0
3.427610493E2,-6.406677246E-2,-5.059478760E-2,9.857601013E0
3.431628433E2,-7.424560547E-2,-6.227050781E-2,9.868228912E0
3.435646233E2,-6.750961304E-2,-5.313949585E-2,9.859097900E0
3.439664173E2,-5.418731689E-2,-5.373825073E-2,9.865833893E0
3.443682244E2,-7.708969116E-2,-6.032455444E-2,9.875114594E0
3.447699884E2,-7.679031372E-2,-4.790039063E-2,9.860295410E0
3.451717224E2,-7.005432129E-2,-6.451583862E-2,9.872869263E0
3.455734231E2,-7.020401001E-2,-3.487747192E-2,9.872120819E0
3.459751571E2,-4.011657715E-2,-5.209167480E-2,9.889335022E0
3.463769577E2,-6.915618896E-2,-3.772155762E-2,9.857750702E0
3.467787218E2,-7.229965210E-2,-4.565505981E-2,9.890981598E0
3.471804858E2,-6.556365967E-2,-6.406677246E-2,9.885742493E0
3.475822627E2,-7.229965210E-2,-6.721023560E-2,9.856852570E0
3.479840877E2,-5.239105225E-2,-5.313949585E-2,9.864935760E0
3.483858343E2,-5.403762817E-2,-4.490661621E-2,9.867779846E0
3.487875973E2,-5.313949585E-2,-4.685256958E-2,9.858948212E0
3.491893923E2,-6.631210327E-2,-5.837860107E-2,9.906549225E0
3.495911481E2,-7.619155884E-2,-3.682342529E-2,9.885742493E0
3.499929731E2,-6.077362061E-2,-5.403762817E-2,9.871222687E0
3.503947788E2,-6.825805664E-2,-4.730163574E-2,9.850266266E0
3.507965737E2,-5.418731689E-2,-3.143463135E-2,9.876761169E0
3.511983678E2,-4.969665527E-2,-3.382965088E-2,9.867929535E0
3.516001037E2,-5.388793945E-2,-4.745132446E-2,9.887089691E0
3.520018977E2,-5.194198608E-2,-4.864883423E-2,9.871671753E0
3.524036975E2,-5.897735596E-2,-5.059478760E-2,9.882000275E0
3.528054915E2,-5.568420410E-2,-5.912704468E-2,9.854906616E0
3.532072865E2,-7.544311523E-2,-4.355941772E-2,9.869127045E0
3.536091136E2,-6.242019653E-2,-5.104385376E-2,9.862690430E0
3.540109386E2,-6.511459351E-2,-6.511459351E-2,9.871072998E0
3.544127156E2,-4.221221924E-2,-5.149291992E-2,9.886940002E0
3.548145406E2,-6.825805664E-2,-5.194198608E-2,9.868827667E0
3.552163046E2,-1.100212097E-1,-3.333567810E-1,9.902956696E0
