,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing
2019-06-04 13:43:58.049999872,2.3785789835311109,-3.7015488213333327,3.6560576501111108,1022.3308594,-0.591634803233,1.20710565644,0.351146234444,-5.66249998602,28.6724996562,-17.1674997205,-1.92189097338,-5.19308851629,-0.342689424875,,1,0,0,0
2019-06-04 13:43:58.549999872,3.3934058317500004,-10.20415980171,5.0629334629400002,1022.3976562,-0.41415136458,-0.240821457364,1.67757221083,-4.86666644006,13.5866659745,-33.3199988467,-3.62733978037,-0.9263956551,-0.50062960375,,1,0,0,0
2019-06-04 13:43:59.049999872,3.6641981963000005,-7.5417262799580005,4.0946887251000001,1022.346387,1.43664817816,0.01696373821,-1.21792905481,-8.15999987658,12.1949998134,-32.0099992762,0.539223618267,-4.78258739678,0.338004430067,,1,0,0,0
2019-06-04 13:43:59.549999872,1.4006507395555556,-0.4147415818888891,3.6017873544444439,1022.3422364,0.412559684667,-1.79332873883,0.719565803778,-4.31249986663,11.8349999779,-35.0324993125,-0.963919699763,-4.86108952775,-2.73623538031,,1,0,0,0
2019-06-04 13:44:00.049999872,8.9368702228900005,-9.0139658967400003,5.8286225256899993,1022.3165526,-0.97205455315,-0.60294229095,0.8190011352,-16.2466664861,-7.63999991856,-35.7799998389,-4.95643025539,1.9360110312,-3.05040270116,,1,0,0,0
2019-06-04 13:44:00.549999872,3.4419030607777779,-8.2166192266666673,0.16094848822222219,1022.3206542,-0.0561775564333,0.694521864256,-1.00884354122,-20.7599996914,-10.7399997861,-31.042499305,3.50276263562,-6.79224928271,-1.47497436733,131.0,1,0,0,0
2019-06-04 13:44:01.049999872,3.7819964881999999,-4.6628501895000003,3.8466419011299999,1022.3507814,0.38797581943,0.60681519497,-1.06246386479,-17.1899995238,5.03249989505,-31.1474995612,1.05214187547,-4.87457442275,-2.80017477275,,1,0,0,0
2019-06-04 13:44:01.549999872,6.2856894608600005,-5.5417884582999992,7.5108401296,1022.3242676,-0.31158708621,-0.98595477955,0.54368418155,-0.433333132889,-11.1199998876,-36.6066657167,-0.4225337655,-3.24305087237,-5.25133901925,,1,0,0,0
2019-06-04 13:44:02.049999872,4.1793398003111113,-8.2927038141111105,6.1607351370222228,1022.3447756,1.0464342005,0.915926597103,-0.410534887744,-4.05750004837,-20.7599992765,-33.4499998113,4.69273339461,-3.31675955967,-0.233381430361,,1,0,0,0
2019-06-04 13:44:02.549999872,6.8940747737999981,2.4605962516100006,6.1058796284000003,1022.3355958,0.03611740467,-1.39382955123,0.00380138764,-15.4275000113,-19.9874997135,-29.7224991325,1.849632323,-5.7255531545,-4.46726411589,,1,0,0,0
