"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.210448602E0,-1.250050831E1,-1.963305354E0,4.589824677E0
7.260448796E0,-1.178940868E1,-1.376708031E0,4.716721535E0
7.312448356E0,-1.136322784E1,-1.225868702E0,3.948159218E0
7.362448554E0,-1.179659176E1,-2.956929445E0,4.051113129E0
7.414448579E0,-1.162420464E1,-5.011217117E0,5.147690773E0
7.466448273E0,-9.287391663E0,-4.482082367E0,5.245856285E0
7.516448438E0,-7.462954521E0,-3.306493521E0,4.398283005E0
7.566448632E0,-7.352818012E0,-3.117345810E0,4.506025314E0
7.618448457E0,-8.269824982E0,-2.880312681E0,6.742278099E0
7.670448388E0,-1.073592854E1,-2.090201855E0,7.714353561E0
7.720448448E0,-1.182771778E1,3.088614643E-1,9.488511086E0
7.770448474E0,-1.255797100E1,-6.225114465E-1,1.191391182E1
7.822448302E0,-1.604643059E1,-2.923409462E0,1.147097015E1
7.872448334E0,-9.816526413E0,-1.154040456E0,8.169265747E0
