,Time (s),X (µT),Y (µT),Z (µT),label
276,1.55965326889e+18,-8.907531738,30.08724213,-10.68035889,climbing_stairs
277,1.55965326914e+18,-16.39868164,24.94956207,-12.45159912,climbing_stairs
278,1.55965326938e+18,-31.24975586,12.10424042,-8.673461914,climbing_stairs
279,1.55965326963e+18,-30.51719666,12.61191559,-11.9173584,climbing_stairs
280,1.55965326988e+18,-7.977859497,28.32566071,-18.3994751,climbing_stairs
281,1.55965327013e+18,-9.838790894,29.1969986,-19.92248535,climbing_stairs
282,1.55965327038e+18,-34.7097168,20.05252838,-16.08837891,climbing_stairs
283,1.55965327063e+18,-34.69718933,7.029014587,-2.183288574,climbing_stairs
284,1.55965327088e+18,-27.890625,19.52559662,-12.3659668,climbing_stairs
285,1.55965327113e+18,-9.180648804,30.89550018,-16.36956787,climbing_stairs
286,1.55965327138e+18,-20.92877197,21.74227142,-14.46490479,climbing_stairs
287,1.55965327163e+18,-33.00119019,2.184593201,-13.84716797,climbing_stairs
288,1.55965327188e+18,-28.50508118,13.06024933,-18.6807251,climbing_stairs
289,1.55965327213e+18,-8.440093994,23.936409,-22.95965576,climbing_stairs
290,1.55965327238e+18,-28.48699951,14.55095673,-25.33331299,climbing_stairs
291,1.55965327263e+18,-32.94221497,4.473777771,-10.26159668,climbing_stairs
292,1.55965327288e+18,-29.63084412,10.77335358,-13.07098389,climbing_stairs
293,1.55965327313e+18,-20.88357544,23.43087006,-16.84503174,climbing_stairs
294,1.55965327338e+18,-13.15350342,33.55425262,-11.84674072,climbing_stairs
295,1.55965327363e+18,3.297607422,33.98032379,-17.46154785,climbing_stairs
296,1.55965327388e+18,-21.02484131,25.67168427,-12.95074463,climbing_stairs
297,1.55965327413e+18,-21.08239746,29.12776947,-3.142272949,climbing_stairs
298,1.55965327438e+18,-14.72097778,35.35900116,3.153442383,climbing_stairs
299,1.55965327463e+18,-6.180969238,35.60884857,15.49731445,climbing_stairs
300,1.55965327488e+18,-0.7127532959,38.82405853,13.84564209,climbing_stairs
301,1.55965327513e+18,-15.62480164,36.10164642,11.58129883,climbing_stairs
302,1.55965327538e+18,-26.58287048,25.77419281,17.0411377,climbing_stairs
303,1.55965327562e+18,-11.99357605,32.90061188,18.19842529,climbing_stairs
304,1.55965327587e+18,-5.829696655,31.19937897,20.7310791,climbing_stairs
305,1.55965327612e+18,-8.247695923,37.94747162,17.53179932,climbing_stairs
306,1.55965327637e+18,-24.33880615,25.6138382,16.92578125,climbing_stairs
307,1.55965327662e+18,-14.74659729,32.8599472,19.40234375,climbing_stairs
308,1.55965327687e+18,-5.02230835,31.89813995,26.47686768,climbing_stairs
309,1.55965327712e+18,-1.564575195,39.15110016,12.5446167,climbing_stairs
