,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
413,1.55965414283e+18,-9.059999466,44.04000092,1.379999995
414,1.55965414289e+18,-9.359999657,44.52000046,1.199999928
415,1.55965414295e+18,-10.38000011,43.86000061,1.079999924
416,1.55965414301e+18,-12.42000008,43.5,0.8999999762
417,1.55965414307e+18,-13.97999954,43.31999969,1.379999995
418,1.55965414313e+18,-15.53999996,42.89999771,1.019999981
419,1.55965414319e+18,-16.31999969,42.11999893,1.9799999
420,1.55965414325e+18,-16.07999992,42.0,1.439999938
421,1.55965414331e+18,-16.92000008,41.87999725,2.159999847
422,1.55965414337e+18,-16.5,41.93999863,2.159999847
423,1.55965414343e+18,-16.19999886,42.29999924,2.399999857
424,1.55965414349e+18,-14.5199995,42.95999908,1.860000014
425,1.55965414355e+18,-14.15999985,43.20000076,1.799999952
426,1.55965414361e+18,-13.0199995,43.73999786,1.860000014
427,1.55965414367e+18,-12.65999985,43.86000061,2.099999905
428,1.55965414373e+18,-12.53999996,44.15999985,1.559999943
429,1.55965414379e+18,-11.81999969,43.13999939,1.25999999
430,1.55965414385e+18,-12.65999985,43.37999725,0.9599999785
431,1.55965414391e+18,-13.0199995,43.43999863,0.5399999619
432,1.55965414397e+18,-13.79999924,42.05999756,0.05999999866
433,1.55965414403e+18,-14.15999985,42.41999817,0.4199999869
434,1.55965414409e+18,-15.47999954,42.89999771,0.1199999973
435,1.55965414415e+18,-15.05999947,42.0,-0.8999999762
436,1.55965414421e+18,-15.29999924,43.02000046,-1.9799999
437,1.55965414427e+18,-15.53999996,42.05999756,-3.720000029
438,1.55965414433e+18,-15.23999977,42.0,-5.519999981
