"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.236341375E0,1.108975220E1,-1.729263306E1,-4.267437744E1
8.485944375E0,4.616912842E0,-2.011584473E1,-4.288354492E1
8.735517375E0,-6.128143311E0,-2.044229126E1,-4.365991211E1
8.985119167E0,-2.124497986E1,-2.593360901E1,-3.615576172E1
9.234722167E0,-3.126710510E1,-1.239346313E1,-3.842395020E1
9.484295167E0,-5.314453125E0,2.616088867E0,-4.981109619E1
9.733898167E0,-1.515930176E0,2.379241943E0,-5.043499756E1
9.983485875E0,5.348388672E0,6.225280762E0,-4.995678711E1
1.023308888E1,2.480957031E0,3.279846191E0,-5.111968994E1
1.048266188E1,-1.274246216E0,-3.386444092E0,-5.156286621E1
1.073226488E1,4.246612549E0,-1.100280762E0,-5.191381836E1
1.098182362E1,4.281021118E0,-5.654525757E0,-5.146923828E1
1.123142663E1,1.083984375E1,-1.074218750E-2,-5.081408691E1
1.148099963E1,1.205694580E1,-8.477020264E-1,-5.056250000E1
1.173060263E1,1.343208313E1,3.098861694E0,-5.061254883E1
1.198019563E1,1.616339111E1,5.434402466E0,-4.937689209E1
1.222979963E1,2.059556580E1,7.266098022E0,-4.764404297E1
1.247937163E1,2.474760437E1,7.589279175E0,-4.503442383E1
1.272897563E1,2.735166931E1,4.484359741E0,-4.132843018E1
1.297855017E1,2.689109802E1,2.004699707E-1,-3.941229248E1
1.322815417E1,2.501745605E1,-1.781005859E-1,-4.113104248E1
1.347775717E1,2.330316162E1,5.604553223E-1,-4.403295898E1
1.372733017E1,2.108291626E1,9.570770264E-1,-4.622241211E1
1.397691554E1,1.897988892E1,8.337249756E-1,-4.753356934E1
1.422648854E1,1.751145935E1,1.686203003E0,-4.824975586E1
1.447609154E1,1.718455505E1,3.036010742E0,-4.870257568E1
1.472566454E1,1.671163940E1,2.810745239E0,-4.893664551E1
1.497528525E1,1.611108398E1,2.323242188E0,-4.894067383E1
1.522485825E1,1.595527649E1,1.729934692E0,-4.945709229E1
1.547446125E1,1.588739014E1,1.940292358E0,-4.944665527E1
1.572406425E1,1.601473999E1,2.677688599E0,-5.027478027E1
1.597362775E1,1.769622803E1,3.517349243E0,-4.961657715E1
1.622323075E1,1.889337158E1,2.264968872E0,-4.836608887E1
1.647280375E1,1.815867615E1,6.647644043E-1,-4.825128174E1
1.672240675E1,1.652792358E1,7.916107178E-1,-4.941076660E1
1.697202875E1,1.690493774E1,2.463180542E0,-4.932873535E1
1.722160075E1,1.788912964E1,2.895477295E0,-4.891473389E1
1.747120475E1,1.890580750E1,2.316772461E0,-4.829956055E1
1.772077675E1,1.997409058E1,2.451705933E0,-4.763928223E1
1.797036187E1,2.088185120E1,4.050750732E0,-4.702471924E1
1.821996488E1,2.288839722E1,4.484771729E0,-4.615374756E1
1.846953788E1,2.334452820E1,2.928100586E0,-4.546862793E1
1.871914088E1,2.310710144E1,1.473373413E0,-4.589965820E1
1.896874525E1,2.332315063E1,9.832305908E-1,-4.592834473E1
1.921834825E1,2.279513550E1,1.067138672E0,-4.630926514E1
1.946792125E1,2.330494690E1,7.324981689E-1,-4.605224609E1
1.971752425E1,2.323973083E1,-1.539001465E-1,-4.459259033E1
1.996714925E1,2.016870117E1,-2.522262573E0,-4.421545410E1
2.021675225E1,1.711254883E1,4.921722412E-1,-4.670153809E1
2.046632525E1,1.960862732E1,4.647048950E0,-4.815966797E1
2.071592825E1,2.267736816E1,4.931533813E0,-4.711804199E1
2.096553200E1,2.358430481E1,3.772720337E0,-4.593023682E1
2.121513600E1,2.373739624E1,3.166839600E0,-4.571093750E1
2.146470800E1,2.380683899E1,2.473358154E0,-4.466607666E1
2.171431200E1,2.247209167E1,1.485610962E0,-4.243505859E1
2.196391175E1,1.819145203E1,1.240081787E0,-4.105743408E1
2.221351475E1,1.429486084E1,4.690338135E0,-4.082073975E1
2.246311775E1,1.433845520E1,8.411865234E0,-4.191912842E1
2.271269075E1,1.823149109E1,1.161123657E1,-4.305072021E1
2.296227712E1,2.194857788E1,8.136108398E0,-4.410974121E1
2.321188113E1,2.198344421E1,5.817520142E0,-4.577966309E1
2.346148413E1,2.154490662E1,4.883926392E0,-4.664837646E1
2.371108713E1,2.159130859E1,4.696487427E0,-4.695294189E1
2.396066612E1,2.158647156E1,4.394668579E0,-4.701348877E1
2.421026913E1,2.187268066E1,4.830490112E0,-4.719549561E1
2.445987313E1,2.203509521E1,4.365264893E0,-4.711041260E1
2.470947613E1,2.133268738E1,4.372833252E0,-4.689770508E1
2.495908675E1,2.169154358E1,4.719161987E0,-4.773419189E1
2.520868975E1,2.170750427E1,4.943634033E0,-4.702185059E1
2.545829375E1,2.167549133E1,5.252212524E0,-4.730749512E1
2.570786575E1,1.614871216E1,6.334655762E0,-4.970684814E1
2.595747079E1,-2.930191040E0,4.048736572E0,-5.254022217E1
2.620707379E1,-2.141387939E0,6.303192139E0,-5.209277344E1
2.645667679E1,5.596801758E0,7.356735229E0,-5.148864746E1
2.670627979E1,7.455184937E0,1.024316406E1,-5.078375244E1
2.695588917E1,7.423492432E0,1.014299011E1,-5.086499023E1
2.720549217E1,7.735977173E0,1.056471252E1,-5.060931396E1
2.745509517E1,7.754837036E0,1.032057190E1,-5.065557861E1
2.770466817E1,8.134002686E0,1.023544312E1,-5.068212891E1
2.795425988E1,8.336990356E0,1.028933716E1,-5.057348633E1
2.820386388E1,8.276046753E0,1.073434448E1,-5.050762939E1
2.845346688E1,7.908538818E0,1.133502197E1,-5.031665039E1
2.870306988E1,7.837554932E0,1.205465698E1,-5.018975830E1
2.895267138E1,7.811630249E0,1.238697815E1,-5.058593750E1
2.920227538E1,9.534378052E0,1.702252197E1,-4.850573730E1
2.945187838E1,1.268518066E1,2.367352295E1,-4.505432129E1
2.970148137E1,5.810119629E0,2.301512146E1,-4.746716309E1
2.995105038E1,4.959701538E0,2.021696472E1,-4.845837402E1
3.020065338E1,5.363159180E0,1.871510315E1,-4.898065186E1
3.045025637E1,3.981460571E0,1.316596985E1,-5.097808838E1
3.069986038E1,-1.202375793E1,-1.626235962E0,-5.156457520E1
3.094947154E1,-2.448507690E1,-1.467691040E1,-4.539874268E1
3.119907454E1,-1.980191040E1,-1.462188721E1,-4.687530518E1
3.144864754E1,2.424133301E0,1.589300537E1,-5.082604980E1
3.169825054E1,2.653640747E0,9.804046631E0,-5.198730469E1
3.194785175E1,4.889770508E0,1.017721558E1,-5.175524902E1
3.219745475E1,4.740524292E0,1.005981445E1,-5.177050781E1
3.244705775E1,4.397399902E0,9.969680786E0,-5.161920166E1
3.269663075E1,6.028213501E0,4.876342773E0,-5.169042969E1
3.294624725E1,6.401260376E0,5.520843506E0,-5.190942383E1
3.319585025E1,6.418945312E0,5.873977661E0,-5.170458984E1
3.344545425E1,6.704986572E0,6.278228760E0,-5.182531738E1
3.369505725E1,6.754745483E0,6.738494873E0,-5.163757324E1
3.394462679E1,6.900268555E0,6.833282471E0,-5.162091064E1
3.419422979E1,6.557861328E0,7.377365112E0,-5.197772217E1
3.444383279E1,6.434738159E0,7.002990723E0,-5.174951172E1
3.469343679E1,6.728637695E0,7.405700684E0,-5.180566406E1
3.494299337E1,6.469390869E0,7.516601562E0,-5.159704590E1
3.519259738E1,6.525650024E0,7.875534058E0,-5.175280762E1
3.544220038E1,6.755874634E0,8.062393188E0,-5.191650391E1
3.569180338E1,6.339813232E0,7.778137207E0,-5.176849365E1
3.594142142E1,6.529113770E0,7.687362671E0,-5.181219482E1
3.619099442E1,6.040557861E0,7.687179565E0,-5.141473389E1
3.644059742E1,6.442367554E0,7.704513550E0,-5.180676270E1
3.669020142E1,6.620025635E0,7.992523193E0,-5.155548096E1
3.693981612E1,7.130157471E0,7.773086548E0,-5.160278320E1
3.718938913E1,7.120529175E0,8.112579346E0,-5.162835693E1
3.743899213E1,7.451004028E0,8.661590576E0,-5.168823242E1
3.768859513E1,7.997863770E0,8.446472168E0,-5.136523438E1
3.793817737E1,7.497680664E0,9.017807007E0,-5.154809570E1
3.818774937E1,7.615615845E0,8.728927612E0,-5.162390137E1
3.843735338E1,7.190353394E0,8.674331665E0,-5.170245361E1
3.868695638E1,7.421020508E0,8.394927979E0,-5.184167480E1
3.893655750E1,7.161819458E0,8.237640381E0,-5.130859375E1
3.918613050E1,7.641281128E0,8.181213379E0,-5.141650391E1
3.943573350E1,7.429809570E0,8.217727661E0,-5.152185059E1
3.968533650E1,7.338470459E0,7.807601929E0,-5.154705811E1
3.993494867E1,7.139892578E0,7.772933960E0,-5.134228516E1
4.018452067E1,6.962417603E0,8.205352783E0,-5.154852295E1
4.043412467E1,6.900009155E0,8.230804443E0,-5.167694092E1
4.068372767E1,6.865539551E0,8.094406128E0,-5.183068848E1
4.093331242E1,7.074615479E0,7.938064575E0,-5.130645752E1
4.118291542E1,7.010681152E0,7.994689941E0,-5.147814941E1
4.143251842E1,6.790771484E0,8.314956665E0,-5.135076904E1
4.168212242E1,7.035095215E0,8.460556030E0,-5.143841553E1
4.193167325E1,7.322296143E0,8.724655151E0,-5.125347900E1
4.218127725E1,7.404891968E0,8.607894897E0,-5.118774414E1
4.243088025E1,7.117462158E0,8.677352905E0,-5.156536865E1
4.268048325E1,7.056503296E0,8.764831543E0,-5.163592529E1
4.293007013E1,6.945190430E0,8.942733765E0,-5.158215332E1
4.317967312E1,6.954040527E0,9.155181885E0,-5.165417480E1
4.342927613E1,6.969604492E0,8.891952515E0,-5.185168457E1
4.367884913E1,6.832321167E0,8.714447021E0,-5.160156250E1
4.392844100E1,6.499023438E0,9.015594482E0,-5.137316895E1
4.417804500E1,6.372009277E0,8.480239868E0,-5.142425537E1
4.442764800E1,6.466705322E0,8.570922852E0,-5.126184082E1
4.467722100E1,6.547302246E0,9.016342163E0,-5.157788086E1
4.492683338E1,6.602676392E0,8.671981812E0,-5.154467773E1
4.517643638E1,6.748275757E0,8.456832886E0,-5.145910645E1
4.542604038E1,6.690933228E0,8.462127686E0,-5.111730957E1
4.567561238E1,6.418243408E0,8.897003174E0,-5.138171387E1
4.592522692E1,6.288467407E0,8.459320068E0,-5.141284180E1
4.617482992E1,5.965103149E0,8.569595337E0,-5.136315918E1
4.642440292E1,5.995941162E0,8.643569946E0,-5.125488281E1
4.667400592E1,5.588546753E0,8.760025024E0,-5.131408691E1
4.692360892E1,5.884323120E0,8.892196655E0,-5.141662598E1
4.717322017E1,6.106689453E0,8.376083374E0,-5.143389893E1
4.742279317E1,6.057296753E0,8.717102051E0,-5.131353760E1
4.767239617E1,6.045898438E0,8.233047485E0,-5.092114258E1
4.792200017E1,6.359451294E0,8.379180908E0,-5.141479492E1
4.817154867E1,6.363372803E0,8.301330566E0,-5.152630615E1
4.842115267E1,6.103973389E0,8.740646362E0,-5.142285156E1
4.867075567E1,6.415405273E0,9.180633545E0,-5.134600830E1
4.892035867E1,6.554458618E0,9.038909912E0,-5.162689209E1
4.916993813E1,6.315429688E0,8.973022461E0,-5.154089355E1
4.941954113E1,6.848709106E0,8.391693115E0,-5.135119629E1
4.966914513E1,6.604385376E0,1.042347717E1,-5.137573242E1
4.991871713E1,8.723464966E0,9.839889526E0,-5.065032959E1
5.016833213E1,9.614379883E0,1.026751709E1,-5.075811768E1
5.041793513E1,1.127806091E1,9.565750122E0,-4.994055176E1
5.066753813E1,1.170314026E1,8.981079102E0,-4.994848633E1
5.091711113E1,1.295068359E1,8.920059204E0,-4.954211426E1
5.116672188E1,1.371459961E1,8.448455811E0,-4.973486328E1
5.141632488E1,1.351963806E1,8.180755615E0,-4.940283203E1
5.166589788E1,1.363151550E1,7.714111328E0,-4.960089111E1
5.191550088E1,1.325909424E1,7.420898438E0,-4.964135742E1
5.216508138E1,1.238328552E1,7.615173340E0,-5.030175781E1
5.241468438E1,1.147016907E1,8.139953613E0,-5.012231445E1
5.266425737E1,1.127900696E1,8.529846191E0,-5.011669922E1
5.291386038E1,1.098695374E1,8.943206787E0,-5.024987793E1
5.316348113E1,1.104100037E1,9.070724487E0,-5.000421143E1
5.341305413E1,1.011125183E1,8.397674561E0,-5.042352295E1
5.366265713E1,1.029284668E1,8.524230957E0,-5.024963379E1
5.391226113E1,1.059149170E1,8.298461914E0,-5.025085449E1
5.416186429E1,1.077565002E1,8.293457031E0,-5.037963867E1
5.441143729E1,1.161701965E1,8.668365479E0,-5.006732178E1
5.466104029E1,1.192430115E1,8.593658447E0,-4.992504883E1
5.491064329E1,1.195837402E1,8.445037842E0,-4.988293457E1
5.516020100E1,1.230789185E1,8.515106201E0,-4.968054199E1
5.540980400E1,1.106393433E1,9.168365479E0,-4.964532471E1
5.565940700E1,1.119824219E1,9.151199341E0,-4.999896240E1
5.590901100E1,1.099380493E1,9.193969727E0,-4.992553711E1
5.615860054E1,1.121011353E1,8.191024780E0,-4.990869141E1
5.640820454E1,1.277552795E1,7.649902344E0,-4.961621094E1
5.665780754E1,1.296591187E1,8.423751831E0,-4.965844727E1
5.690738054E1,1.373844910E1,8.740066528E0,-4.902508545E1
5.715696767E1,6.925750732E0,1.167112732E1,-4.975305176E1
5.740657067E1,-1.122848511E1,1.317633057E1,-4.980358887E1
5.765614367E1,-7.175186157E0,8.684875488E0,-5.092962646E1
5.790574667E1,-2.486846924E0,8.220611572E0,-5.123638916E1
5.815534642E1,-2.783447266E0,1.101504517E1,-5.082141113E1
5.840491842E1,-2.530212402E0,1.343658447E1,-5.042291260E1
5.865452242E1,-2.969253540E0,1.395617676E1,-5.010675049E1
5.890412542E1,-4.104949951E0,1.510836792E1,-4.983172607E1
5.915373667E1,-1.522003174E0,1.440466309E1,-5.015185547E1
5.940330967E1,-2.003585815E0,1.204023743E1,-5.059680176E1
5.965291267E1,-4.488189697E0,1.042266846E1,-5.092358398E1
5.990251567E1,-3.709991455E0,1.158503723E1,-5.064776611E1
6.015208275E1,-1.393074036E1,9.371215820E0,-4.943676758E1
6.040168675E1,-3.361949158E1,-4.361038208E0,-4.111596680E1
6.065128975E1,-2.216188049E1,2.295227051E0,-4.793084717E1
6.090086275E1,-3.257064819E0,1.099241638E1,-5.059674072E1
6.115046563E1,9.716796875E-2,6.876678467E0,-5.137548828E1
6.140006863E1,1.893264771E0,6.730697632E0,-5.135919189E1
6.164964163E1,4.981430054E0,7.770965576E0,-5.065893555E1
6.189924463E1,6.065734863E0,9.145904541E0,-5.001763916E1
6.214885292E1,4.655502319E0,8.783142090E0,-5.003479004E1
6.239842592E1,2.672561646E0,8.539184570E0,-5.079638672E1
6.264802892E1,-2.412872314E-1,8.222366333E0,-5.099450684E1
6.289763292E1,-6.114959717E-1,8.809616089E0,-5.075628662E1
6.314719817E1,1.283462524E0,9.400253296E0,-5.026843262E1
6.339680217E1,2.113616943E0,9.163970947E0,-5.068725586E1
6.364637417E1,2.734313965E0,8.785202026E0,-5.036376953E1
6.389597817E1,3.117813110E0,9.236602783E0,-5.044226074E1
6.414558538E1,3.299621582E0,9.875274658E0,-5.055877686E1
6.439515838E1,2.464126587E0,9.461868286E0,-5.088867188E1
6.464476138E1,2.855194092E0,9.641189575E0,-5.104888916E1
6.489436438E1,2.920669556E0,9.650253296E0,-5.114678955E1
6.514394863E1,2.941726685E0,9.625900269E0,-5.086712646E1
6.539355163E1,2.947525024E0,9.491867065E0,-5.104302979E1
6.564315563E1,9.398803711E-1,6.703613281E0,-5.165148926E1
6.589272763E1,-7.081985474E0,-2.198486328E-1,-5.176348877E1
6.614234188E1,-4.131240845E0,3.460693359E0,-5.189086914E1
6.639194488E1,-5.459289551E-1,7.681854248E0,-5.133435059E1
6.664151788E1,5.459594727E-1,7.883224487E0,-5.120751953E1
6.689112087E1,1.888427734E-1,6.277481079E0,-5.147387695E1
6.714067417E1,-3.591690063E0,2.416885376E0,-5.156475830E1
6.739027717E1,-7.728134155E0,-2.213317871E0,-5.119763184E1
6.763988017E1,-4.810180664E0,-3.918380737E0,-5.122650146E1
6.788945317E1,-2.293624878E0,-2.740829468E0,-5.154461670E1
6.813906675E1,-8.582855225E0,-5.220184326E0,-5.098486328E1
6.838867075E1,-1.020652771E1,-7.100570679E0,-5.073327637E1
6.863824275E1,-8.464996338E0,-5.634841919E0,-5.087237549E1
6.888784675E1,-8.510162354E0,-5.131454468E0,-5.089318848E1
6.913746067E1,-7.670852661E0,-4.784088135E0,-5.107373047E1
6.938703367E1,2.372024536E0,-6.881210327E0,-5.078247070E1
6.963663667E1,1.328829956E1,-1.853677368E1,-4.485778809E1
6.988620967E1,1.189369202E1,-1.842222595E1,-4.557269287E1
7.013579338E1,9.952301025E0,-1.743923950E1,-4.625830078E1
7.038539638E1,1.146458435E1,-1.775845337E1,-4.592468262E1
7.063496938E1,1.119911194E1,-1.737481689E1,-4.600341797E1
7.088457238E1,1.128549194E1,-1.675119019E1,-4.586395264E1
7.113418538E1,1.149046326E1,-1.473928833E1,-4.614086914E1
7.138375837E1,1.146104431E1,-1.492568970E1,-4.672283936E1
7.163336138E1,1.056828308E1,-1.402616882E1,-4.698937988E1
7.188296537E1,1.087571716E1,-1.346160889E1,-4.682604980E1
7.213251700E1,1.065269470E1,-1.198815918E1,-4.807330322E1
7.238212100E1,1.006509399E1,3.842773438E-1,-4.979406738E1
7.263172400E1,6.423767090E0,3.656127930E0,-5.077947998E1
7.288132700E1,5.564361572E0,3.674926758E0,-5.083532715E1
7.313091554E1,4.979629517E0,3.479782104E0,-5.108807373E1
7.338051854E1,4.699798584E0,3.573028564E0,-5.107751465E1
7.363012254E1,3.995773315E0,4.002624512E0,-5.107196045E1
7.387972554E1,2.280700684E0,5.822647095E0,-5.124096680E1
7.412934167E1,1.564773560E0,6.398590088E0,-5.142163086E1
7.437891467E1,1.031600952E0,6.097457886E0,-5.133520508E1
7.462857867E1,2.188522339E0,6.111770630E0,-5.160046387E1
7.487818167E1,3.051589966E0,5.412582397E0,-5.138464355E1
7.512775050E1,4.815536499E0,5.527191162E0,-5.095166016E1
7.537735350E1,5.870605469E0,5.497375488E0,-5.102709961E1
7.562695750E1,5.141845703E0,5.990600586E0,-5.110827637E1
7.587656050E1,5.428009033E0,6.302978516E0,-5.104675293E1
7.612616388E1,6.769210815E0,6.950897217E0,-5.016137695E1
7.637576788E1,6.731445312E0,6.089675903E0,-5.060766602E1
7.662537088E1,8.830871582E0,7.253692627E0,-5.019470215E1
7.687494388E1,1.018917847E1,6.347305298E0,-4.999182129E1
7.712453563E1,1.085328674E1,6.513580322E0,-4.959155273E1
7.737413863E1,3.007339478E0,2.736236572E0,-5.123614502E1
7.762374163E1,4.571350098E0,2.054550171E0,-5.105786133E1
7.787334563E1,5.884262085E0,3.538528442E0,-5.083660889E1
7.812294979E1,6.544433594E0,4.528182983E0,-5.065551758E1
7.837255279E1,6.767654419E0,4.592178345E0,-5.047894287E1
7.862215579E1,6.808776855E0,4.909683228E0,-5.086279297E1
7.887172879E1,6.365219116E0,5.394012451E0,-5.071484375E1
7.912132792E1,6.664566040E0,5.427673340E0,-5.071289062E1
7.937093092E1,6.772659302E0,5.823165894E0,-5.082232666E1
7.962053392E1,7.172760010E0,5.887939453E0,-5.036877441E1
7.987013692E1,7.338699341E0,6.329437256E0,-5.030187988E1
8.011973775E1,7.769073486E0,6.138885498E0,-5.037738037E1
8.036934075E1,7.503341675E0,6.168304443E0,-5.063720703E1
8.061894375E1,7.111938477E0,5.981246948E0,-5.023876953E1
8.086854675E1,7.846160889E0,6.219009399E0,-5.034008789E1
8.111812179E1,5.596176147E0,3.941101074E0,-5.100885010E1
8.136772479E1,-3.948059082E-1,-2.484008789E0,-5.135253906E1
8.161732879E1,-2.969543457E0,-5.093688965E0,-5.107873535E1
8.186693179E1,-4.934967041E0,-6.118713379E0,-5.093017578E1
8.211654567E1,-3.527175903E0,-5.568008423E0,-5.133648682E1
8.236614967E1,-1.526855469E0,-3.232040405E0,-5.138232422E1
8.261575267E1,-9.468078613E-2,-2.293380737E0,-5.146972656E1
8.286535567E1,2.660217285E-1,-1.142196655E0,-5.124517822E1
8.311495904E1,1.180206299E0,-2.581787109E-2,-5.157080078E1
8.336456304E1,7.940979004E-1,1.379898071E0,-5.165832520E1
8.361416604E1,6.725616455E-1,1.215606689E0,-5.144909668E1
8.386376904E1,1.037567139E0,1.521575928E0,-5.137512207E1
8.411336500E1,1.417907715E0,2.038436890E0,-5.110357666E1
8.436296900E1,1.004928589E0,2.134201050E0,-5.153985596E1
8.461254100E1,1.075210571E0,2.221878052E0,-5.151153564E1
8.486214500E1,6.951599121E-1,2.255142212E0,-5.139013672E1
8.511174029E1,9.789276123E-1,2.603057861E0,-5.144348145E1
8.536134329E1,1.493240356E0,2.363662720E0,-5.180407715E1
8.561094729E1,1.440399170E0,2.507507324E0,-5.140386963E1
8.586055029E1,1.107971191E0,2.642303467E0,-5.155322266E1
8.611018150E1,1.154785156E0,2.302490234E0,-5.142205811E1
8.635978450E1,1.259277344E0,2.731658936E0,-5.141418457E1
8.660938850E1,1.630004883E0,2.468902588E0,-5.164514160E1
8.685896050E1,1.182434082E0,2.373031616E0,-5.145434570E1
8.710853650E1,2.557006836E0,2.027435303E0,-5.178033447E1
8.735813950E1,2.330352783E0,2.480194092E0,-5.140496826E1
8.760774250E1,2.198654175E0,2.624038696E0,-5.144720459E1
8.785734550E1,1.900985718E0,2.145751953E0,-5.117431641E1
8.810696588E1,2.171905518E0,1.998870850E0,-5.137554932E1
8.835656888E1,1.902099609E0,1.818557739E0,-5.100585938E1
8.860614188E1,1.721893311E0,1.193267822E0,-5.142456055E1
8.885574487E1,1.605102539E0,7.108306885E-1,-5.132385254E1
8.910535563E1,1.480987549E0,1.457366943E-1,-5.152496338E1
8.935495963E1,1.239273071E0,-6.405792236E-1,-5.139526367E1
8.960456263E1,1.384002686E0,-2.446441650E-1,-5.149218750E1
8.985416563E1,1.213256836E0,6.774597168E-1,-5.129614258E1
9.010371675E1,1.032379150E0,3.925476074E-1,-5.133471680E1
9.035331975E1,7.970275879E-1,2.962646484E-1,-5.144378662E1
9.060292275E1,1.201065063E0,-4.090576172E-1,-5.120965576E1
9.085252675E1,6.461029053E-1,5.581512451E-1,-5.134240723E1
9.110213688E1,9.995574951E-1,4.290466309E-1,-5.124713135E1
9.135173988E1,-4.988250732E-1,-1.381896973E0,-5.131066895E1
9.160131288E1,-2.586061096E1,-1.268539429E1,-4.381909180E1
9.185091588E1,-3.923474121E1,-1.691479492E1,-3.299987793E1
9.210053175E1,-2.648248291E1,-2.571624756E0,-4.623358154E1
9.235013475E1,-1.755828857E-1,1.509469604E1,-4.965576172E1
9.259973775E1,2.388076782E0,1.325997925E1,-4.978588867E1
9.284931075E1,5.334091187E0,1.304483032E1,-4.894165039E1
9.309892412E1,8.571823120E0,1.418630981E1,-4.891040039E1
9.334852713E1,1.180578613E1,1.491780090E1,-4.785528564E1
9.359813112E1,1.231748962E1,1.510359192E1,-4.770971680E1
9.384773413E1,1.285363770E1,1.522171021E1,-4.743133545E1
9.409729567E1,1.216461182E1,1.502388000E1,-4.754217529E1
9.434689867E1,1.354962158E1,1.474899292E1,-4.721118164E1
9.459650167E1,1.261578369E1,1.410275269E1,-4.778295898E1
9.484610467E1,1.163795471E1,1.439527893E1,-4.775878906E1
9.509569475E1,1.240994263E1,1.421580505E1,-4.739941406E1
9.534526775E1,1.249107361E1,1.461901855E1,-4.755474854E1
9.559487075E1,1.206852722E1,1.479824829E1,-4.767755127E1
9.584447375E1,1.187940979E1,1.527020264E1,-4.772357178E1
9.609408375E1,1.191368103E1,1.544924927E1,-4.752539062E1
9.634365675E1,1.212528992E1,1.574143982E1,-4.769049072E1
9.659325975E1,1.179235840E1,1.665437317E1,-4.733953857E1
9.684286375E1,1.196743774E1,1.692550659E1,-4.717822266E1
9.709248463E1,1.258187866E1,1.673582458E1,-4.715069580E1
9.734208763E1,1.296539307E1,1.666908264E1,-4.682604980E1
9.759166063E1,1.258190918E1,1.666601562E1,-4.697924805E1
9.784126362E1,1.259564209E1,1.617381287E1,-4.720526123E1
9.809084917E1,1.298616028E1,1.633728027E1,-4.728765869E1
9.834045317E1,1.293194580E1,1.599699402E1,-4.665441895E1
9.859005617E1,1.284910583E1,1.634109497E1,-4.717639160E1
9.883962917E1,1.237705994E1,1.646340942E1,-4.735461426E1
9.908925225E1,1.230203247E1,1.590879822E1,-4.729962158E1
9.933885525E1,1.172613525E1,1.659220886E1,-4.749169922E1
9.958845925E1,1.177763367E1,1.628628540E1,-4.753723145E1
9.983803125E1,1.197621155E1,1.631033325E1,-4.771282959E1
1.000876119E2,1.199124146E1,1.612260437E1,-4.733856201E1
1.003372149E2,1.148985291E1,1.606983948E1,-4.749023438E1
1.005868179E2,1.148469543E1,1.604765320E1,-4.745605469E1
1.008363909E2,1.156930542E1,1.621096802E1,-4.727832031E1
1.010860075E2,1.149255371E1,1.640466309E1,-4.732897949E1
1.013356105E2,1.172882080E1,1.658456421E1,-4.744598389E1
1.015852145E2,1.152705383E1,1.683837891E1,-4.734802246E1
1.018348175E2,1.123776245E1,1.668952942E1,-4.739257812E1
1.020844037E2,1.123738098E1,1.669770813E1,-4.706329346E1
1.023340068E2,1.073527527E1,1.618782043E1,-4.752331543E1
1.025836097E2,1.010791016E1,1.624028015E1,-4.774359131E1
1.028332138E2,9.837799072E0,1.661811829E1,-4.757006836E1
1.030827755E2,-6.800628662E0,1.084484863E1,-5.048840332E1
1.033323795E2,-4.815216064E-1,-4.797653198E0,-5.104925537E1
1.035819825E2,9.714599609E0,-1.937681580E1,-4.567773438E1
1.038315855E2,1.605177307E1,-2.236833954E1,-4.346899414E1
1.040811585E2,1.655772400E1,-2.376848602E1,-4.271844482E1
1.043307615E2,1.608380127E1,-2.285062408E1,-4.293029785E1
1.045803645E2,1.401963806E1,-1.503751373E1,-4.736224365E1
1.048299685E2,1.420845032E1,-1.294977570E1,-4.831353760E1
1.050795741E2,1.258451843E1,-1.019753265E1,-4.905322266E1
1.053291471E2,1.342436218E1,-9.519874573E0,-4.908477783E1
1.055787501E2,1.322633362E1,-1.087041473E1,-4.860650635E1
1.058283531E2,1.306303406E1,-9.892997742E0,-4.899200439E1
1.060779662E2,1.362086487E1,-9.241706848E0,-4.916552734E1
1.063275382E2,1.421025085E1,-8.714454651E0,-4.923907471E1
1.065771423E2,1.287710571E1,-5.436531067E0,-5.000366211E1
1.068267453E2,1.206352234E1,-4.469291687E0,-5.014379883E1
1.070763287E2,1.206044006E1,-6.258094788E0,-4.990344238E1
1.073259017E2,1.467729187E1,-7.342750549E0,-4.932385254E1
1.075755047E2,1.942599487E1,-9.197135925E0,-4.740740967E1
1.078251077E2,2.612361145E1,-1.399808502E1,-4.288262939E1
1.080747256E2,2.290797424E1,-1.106005096E1,-4.542199707E1
1.083243286E2,7.391006470E0,-1.266001129E1,-4.886651611E1
1.085739016E2,5.009185791E0,2.111122131E0,-5.013409424E1
1.088235046E2,1.951161194E1,1.530235291E0,-4.627502441E1
1.090731187E2,2.961300659E1,1.017642975E1,-3.809436035E1
1.093227227E2,2.014768982E1,1.614972687E1,-4.052539062E1
1.095722947E2,3.104003906E0,2.838457489E1,-3.703778076E1
1.098218987E2,-7.308303833E0,2.642101288E1,-3.636260986E1
1.100714897E2,5.327270508E0,3.005126190E1,-3.340643311E1
1.103210927E2,2.090284729E1,3.004334259E1,-2.695428467E1
1.105706657E2,-5.316619873E-1,2.550557709E1,-3.577880859E1
1.108202687E2,-1.133271790E1,1.813202667E1,-3.742254639E1
1.110698785E2,-9.127685547E0,1.207479095E1,-4.009246826E1
1.113194825E2,-8.231979370E0,1.662406158E1,-3.833819580E1
1.115690855E2,-8.039062500E0,1.709749603E1,-3.820349121E1
1.118186585E2,-8.676513672E0,1.849008942E1,-3.720019531E1
1.120682443E2,-6.704757690E0,1.646176910E1,-3.832391357E1
