,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
388,1.55965353934e+18,0.03256440163,-1.124008179,7.174451828
389,1.5596535394e+18,-0.3304886818,0.1026511192,2.842762947
390,1.55965353946e+18,0.9220058918,0.753159523,0.6624541283
391,1.55965353952e+18,1.548788071,1.742889166,-1.303712368
392,1.55965353958e+18,2.109041929,3.510597706,-3.04691267
393,1.55965353964e+18,0.7013735771,1.097639799,-4.571115017
394,1.5596535397e+18,4.049645901,1.486934662,-6.364404678
395,1.55965353976e+18,3.198056221,3.328987598,-11.65532589
396,1.55965353982e+18,-1.521772623,-1.704520226,3.019635677
397,1.55965353988e+18,1.105853319,-1.012420177,0.5793466568
398,1.55965353994e+18,-10.44618893,-15.67372608,4.817926884
399,1.55965354e+18,-3.58166337,-2.507492542,6.260172844
400,1.55965354006e+18,-0.1382296085,-0.850484848,4.929296017
401,1.55965354012e+18,-0.9437739849,-0.6011047363,0.7583036423
402,1.55965354018e+18,0.8256733418,0.6313924789,-0.4326806068
403,1.55965354024e+18,0.3736898899,3.777145386,0.3980288506
404,1.5596535403e+18,-0.05646920204,4.013015747,1.389312744
405,1.55965354036e+18,-0.254794836,2.956564188,-2.697163105
406,1.55965354042e+18,1.413936019,0.1819995046,-4.846644402
407,1.55965354048e+18,0.9577963352,0.7598742247,-2.430569649
408,1.55965354054e+18,-0.001804113388,4.910908699,-2.812892437
409,1.5596535406e+18,1.528327227,0.8618730307,-6.070216179
410,1.55965354066e+18,5.657971382,-4.605789185,-15.9538641
411,1.55965354072e+18,2.781396389,-8.28126049,-11.24467945
412,1.55965354078e+18,-2.098035336,-10.73922253,8.203054428
413,1.55965354084e+18,-6.353377819,-10.52406216,8.245868683
414,1.5596535409e+18,-2.181676149,-3.529151917,8.260187149
415,1.55965354096e+18,1.523781896,-0.3589301109,4.460379124
416,1.55965354102e+18,-0.7747187614,1.114861488,3.584608078
417,1.55965354108e+18,-1.14253521,1.574866295,1.593336582
418,1.55965354114e+18,-0.1587052345,1.783134699,1.402183056
419,1.5596535412e+18,-9.313724518,-10.69916153,12.98228073
420,1.55965354126e+18,2.524836063,-0.5193018913,-11.96940613
421,1.55965354132e+18,1.804712653,11.95600319,-20.78303146
422,1.55965354137e+18,12.27996635,16.89393806,-13.56350136
423,1.55965354143e+18,1.159515977,-5.625216961,3.045899391
424,1.55965354149e+18,1.449174404,-20.72359657,3.396206856
425,1.55965354155e+18,-8.528803825,-17.21827698,2.677072048
426,1.55965354161e+18,2.646738529,-3.545545101,2.605552673
