"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.356789668E1,1.565999985E1,-2.879999924E1,-2.237999916E1
2.362788997E1,2.219999886E1,-2.681999969E1,-1.943999863E1
2.368788417E1,2.489999962E1,-2.771999931E1,-1.577999973E1
2.374787857E1,2.285999870E1,-3.023999977E1,-1.535999966E1
2.380787297E1,1.823999977E1,-3.431999969E1,-1.355999947E1
2.386786726E1,1.439999962E1,-3.521999741E1,-1.313999939E1
2.392786083E1,1.307999992E1,-3.365999985E1,-1.559999943E1
2.398785343E1,2.171999931E1,-3.185999870E1,-1.200000000E1
2.404784566E1,2.507999992E1,-2.657999992E1,-1.415999985E1
2.410783809E1,3.395999908E1,-1.968000031E1,-1.205999947E1
2.416783065E1,3.900000000E1,-1.026000023E1,-1.026000023E1
2.422782312E1,4.259999847E1,2.999999821E-1,-5.759999752E0
