,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
221,1.55965412954e+18,-6.541158676,-8.854028702,4.053507328
222,1.55965412959e+18,-5.470917702,-8.11898613,4.022381783
223,1.55965412964e+18,-5.499649048,-8.140534401,4.173221111
224,1.5596541297e+18,-4.795732498,-7.745479107,3.936187744
225,1.55965412975e+18,-4.563488007,-7.601822376,3.960130453
226,1.5596541298e+18,-4.264203548,-7.695199013,3.713520288
227,1.55965412985e+18,-3.282550812,-7.905895233,3.739857197
228,1.5596541299e+18,-2.542719841,-8.152505875,3.912245035
229,1.55965412996e+18,-2.434977531,-8.042368889,3.505218267
230,1.55965413001e+18,-2.703136206,-7.9729352,3.261002302
231,1.55965413006e+18,-2.442160368,-8.133351326,2.686376333
232,1.55965413011e+18,-2.367937803,-8.650514603,2.592999697
233,1.55965413016e+18,-1.975276709,-9.167677879,2.221887112
234,1.55965413022e+18,-1.652049661,-9.90750885,2.094990492
235,1.55965413027e+18,-1.704723716,-10.58987713,2.071047783
236,1.55965413032e+18,-1.829225898,-10.64255142,1.917814136
237,1.55965413037e+18,-1.472478986,-10.2474966,1.640078187
238,1.55965413042e+18,-1.091789365,-10.19482231,1.637683988
239,1.55965413048e+18,-1.022355318,-10.12538815,1.58979845
240,1.55965413053e+18,-1.142069101,-9.586676598,1.687963724
241,1.55965413058e+18,-0.4189980924,-9.33767128,2.123721838
242,1.55965413063e+18,-0.6727912426,-9.320911407,2.094990492
243,1.55965413068e+18,-1.12530911,-9.553156853,2.217098475
244,1.55965413074e+18,-1.596981287,-9.531607628,2.253012657
245,1.55965413079e+18,-0.8643332124,-9.569916725,3.074248791
246,1.55965413084e+18,-0.7709565163,-9.182044029,3.375927448
247,1.55965413089e+18,-1.841197371,-9.967366219,4.163643837
248,1.55965413094e+18,-4.319271564,-10.15651417,3.9864676
249,1.559654131e+18,-5.731894016,-8.887548447,4.302511692
250,1.55965413105e+18,-6.182017326,-8.561926842,4.142095566
251,1.5596541311e+18,-6.857203007,-8.008849144,3.581835032
252,1.55965413115e+18,-6.929031372,-6.366376877,3.770982742
253,1.5596541312e+18,-7.601822376,-6.747066498,3.155654192
254,1.55965413126e+18,-7.264229774,-7.510839939,3.043123245
255,1.55965413131e+18,-8.013637543,-7.003253937,2.281744003
256,1.55965413136e+18,-7.2546525,-6.306519985,1.517970204
257,1.55965413141e+18,-6.821289062,-4.652075768,1.984853864
258,1.55965413146e+18,-6.701575279,-3.66802907,0.9098244309
259,1.55965413152e+18,-6.984099388,-2.865947008,1.491633177
260,1.55965413157e+18,-7.374366283,-3.062277555,2.066259146
261,1.55965413162e+18,-8.169265747,-3.37113905,2.367937803
262,1.55965413167e+18,-8.64812088,-3.840416908,3.641691923
263,1.55965413172e+18,-8.827691078,-2.67201066,2.174001455
264,1.55965413178e+18,-7.544359684,-3.181991339,2.751021862
265,1.55965413183e+18,-8.061523438,-3.660846233,1.731060743
266,1.55965413188e+18,-8.75586319,-6.785374641,-0.4668835998
267,1.55965413193e+18,-9.354432106,-7.04156208,-1.218685865
268,1.55965413198e+18,-0.1436564922,-9.725543976,-0.2585816681
269,1.55965413204e+18,-8.37038517,0.3280156553,1.766974807
270,1.55965413209e+18,-7.388731956,3.493247032,3.023969173
271,1.55965413214e+18,-8.006455421,0.04070267081,0.926584363
272,1.55965413219e+18,-8.569109917,2.336812258,-0.7637736797
273,1.55965413224e+18,-7.664073467,-0.4549122155,0.5458946824
274,1.5596541323e+18,-10.24510193,-1.78134048,3.73267436
275,1.55965413235e+18,-12.64416504,-3.744645834,5.595420361
276,1.5596541324e+18,-21.00018501,-6.148497581,8.389538765
277,1.55965413245e+18,-19.99698257,-5.868367672,13.49652672
278,1.5596541325e+18,-21.73762131,-5.454157829,6.806923389
