"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.887221144E1,-1.173319370E-1,8.440325409E-2,-6.159213781E-1
1.892420453E1,-2.492788434E-1,-9.907196164E-1,-7.167141438E-1
1.897619822E1,3.599523380E-2,-1.503846407E0,-3.404211402E-1
1.902819220E1,-4.952589795E-2,-4.220040143E-1,2.289052606E-1
1.908018556E1,7.936666906E-2,8.867930621E-2,1.855338216E-1
1.913217899E1,1.025795415E-1,1.253312230E-1,-1.589941680E-1
1.918417231E1,-6.968445331E-2,-2.075903267E-1,-3.801273704E-1
1.923616827E1,-3.299130499E-1,-7.726407051E-1,-3.263712525E-1
1.928816296E1,-4.459774494E-1,-8.465553522E-1,-2.750585675E-1
1.934015629E1,-2.737134397E-1,-2.295814753E-1,-2.316871285E-1
1.939214962E1,-2.346180677E-1,1.399919838E-1,-3.141539395E-1
1.944414291E1,1.410640627E-1,1.363268048E-1,2.121107467E-2
1.949613623E1,1.972636580E-1,-2.515726388E-1,7.188192010E-1
1.954812963E1,2.760652900E-1,-2.419533491E0,2.031568527E0
1.960012295E1,-8.876329660E-1,-2.324849367E0,4.017801285E-1
1.965211714E1,-3.207500577E-1,8.430979252E-1,1.644890904E0
1.970411059E1,-2.828764319E-1,-1.705431938E0,1.209344029E0
1.975610389E1,-7.029531896E-2,-2.508108854E0,1.280815244E0
