"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.784519677E1,-3.252000046E1,-3.281999969E1,-2.939999819E0
4.790518930E1,-1.589999962E1,-4.289999771E1,-1.350000000E1
4.796518159E1,4.799999893E-1,-4.529999924E1,-1.451999950E1
4.802517396E1,-2.759999990E0,-4.565999985E1,-1.073999977E1
4.808516649E1,-1.338000011E1,-4.277999878E1,-6.839999676E0
4.814515902E1,-2.052000046E1,-4.079999924E1,-5.159999847E0
4.820515148E1,-2.742000008E1,-3.695999908E1,-4.559999943E0
4.826514408E1,-3.167999840E1,-3.305999756E1,-4.199999809E0
4.832513738E1,-3.486000061E1,-2.879999924E1,-7.919999599E0
4.838513154E1,-3.371999741E1,-2.705999947E1,-1.517999935E1
4.844512580E1,-2.826000023E1,-2.735999870E1,-2.393999863E1
4.850512020E1,-1.451999950E1,-2.951999855E1,-3.209999847E1
4.856511446E1,5.819999695E0,-3.089999962E1,-3.293999863E1
4.862510803E1,2.147999954E1,-3.089999962E1,-2.579999924E1
4.868510049E1,2.850000000E1,-3.107999992E1,-2.021999931E1
4.874509289E1,3.275999832E1,-2.855999947E1,-1.589999962E1
4.880508535E1,3.215999985E1,-2.711999893E1,-1.811999893E1
4.886507795E1,3.071999931E1,-2.771999931E1,-2.039999962E1
4.892507038E1,2.850000000E1,-2.934000015E1,-2.021999931E1
4.898506288E1,2.639999962E1,-3.047999954E1,-2.165999985E1
4.904505534E1,2.495999908E1,-3.053999901E1,-2.177999878E1
4.910504767E1,2.550000000E1,-3.245999908E1,-1.973999977E1
4.916504004E1,2.573999977E1,-3.305999756E1,-1.860000038E1
4.922503257E1,2.639999962E1,-3.263999939E1,-1.697999954E1
4.928502510E1,2.879999924E1,-3.221999741E1,-1.631999969E1
4.934501763E1,3.065999985E1,-3.035999870E1,-1.446000004E1
4.940501046E1,3.173999977E1,-2.987999916E1,-1.505999947E1
4.946500362E1,3.288000107E1,-2.921999931E1,-1.457999992E1
4.952499682E1,3.281999969E1,-2.903999901E1,-1.343999958E1
4.958498995E1,3.239999771E1,-2.981999969E1,-1.505999947E1
4.964498311E1,3.204000092E1,-2.934000015E1,-1.463999939E1
4.970497588E1,3.245999908E1,-2.879999924E1,-1.481999969E1
4.976496828E1,3.173999977E1,-2.939999962E1,-1.463999939E1
4.982496067E1,3.089999962E1,-2.993999863E1,-1.434000015E1
4.988495320E1,3.143999863E1,-3.053999901E1,-1.355999947E1
4.994494563E1,3.311999893E1,-3.035999870E1,-1.343999958E1
5.000493823E1,3.305999756E1,-2.939999962E1,-1.242000008E1
5.006493069E1,3.384000015E1,-2.976000023E1,-1.181999969E1
5.012492309E1,3.347999954E1,-2.987999916E1,-1.151999950E1
5.018491539E1,3.365999985E1,-3.005999947E1,-1.301999950E1
5.024490792E1,3.113999939E1,-3.023999977E1,-1.488000011E1
5.030490038E1,3.107999992E1,-2.957999992E1,-1.734000015E1
5.036489298E1,2.969999886E1,-2.873999977E1,-1.997999954E1
5.042488551E1,3.341999817E1,-2.663999939E1,-1.865999985E1
5.048487928E1,3.773999786E1,-2.615999985E1,-8.880000114E0
5.054487361E1,3.852000046E1,-2.573999977E1,-5.460000038E0
5.060486797E1,3.707999802E1,-2.597999954E1,-9.719999313E0
5.066486223E1,3.509999847E1,-2.753999901E1,-1.235999966E1
5.072485650E1,3.509999847E1,-2.669999886E1,-1.217999935E1
5.078484956E1,3.539999771E1,-2.700000000E1,-1.157999992E1
5.084484189E1,3.557999802E1,-2.747999954E1,-1.200000000E1
5.090483429E1,3.570000076E1,-2.676000023E1,-1.188000011E1
5.096482676E1,3.575999832E1,-2.579999924E1,-1.217999935E1
5.102481929E1,3.570000076E1,-2.603999901E1,-1.319999981E1
5.108481185E1,3.575999832E1,-2.621999931E1,-1.343999958E1
5.114480441E1,3.509999847E1,-2.597999954E1,-1.397999954E1
5.120479678E1,3.395999908E1,-2.657999992E1,-1.493999958E1
5.126478918E1,3.402000046E1,-2.718000031E1,-1.589999962E1
5.132478154E1,3.384000015E1,-2.663999939E1,-1.427999973E1
5.138477404E1,3.384000015E1,-2.676000023E1,-1.493999958E1
5.144476647E1,3.293999863E1,-2.651999855E1,-1.553999996E1
5.150475906E1,3.311999893E1,-2.543999863E1,-1.613999939E1
5.156475210E1,3.336000061E1,-2.507999992E1,-1.752000046E1
5.162474539E1,3.354000092E1,-2.411999893E1,-1.710000038E1
5.168473846E1,3.515999985E1,-2.279999924E1,-1.529999924E1
5.174473165E1,3.593999863E1,-2.292000008E1,-1.427999973E1
5.180472472E1,3.629999924E1,-2.261999893E1,-1.361999989E1
5.186471735E1,3.347999954E1,-2.442000008E1,-1.607999992E1
5.192470961E1,3.239999771E1,-2.495999908E1,-1.644000053E1
5.198470221E1,3.137999916E1,-2.735999870E1,-1.697999954E1
5.204469467E1,2.993999863E1,-2.987999916E1,-1.613999939E1
5.210468720E1,2.819999886E1,-3.185999870E1,-1.571999931E1
5.216467970E1,2.651999855E1,-3.245999908E1,-1.553999996E1
5.222467230E1,2.561999893E1,-3.192000008E1,-1.703999901E1
5.228466456E1,2.418000031E1,-3.215999985E1,-1.800000000E1
5.234465692E1,2.345999908E1,-3.263999939E1,-1.926000023E1
5.240464946E1,2.063999939E1,-3.270000076E1,-2.034000015E1
5.246464209E1,1.794000053E1,-3.329999924E1,-2.273999977E1
5.252463455E1,1.505999947E1,-3.420000076E1,-2.387999916E1
5.258462742E1,1.073999977E1,-3.365999985E1,-2.687999916E1
5.264462145E1,6.960000038E0,-3.341999817E1,-2.807999992E1
5.270461598E1,-5.999999642E-1,-3.252000046E1,-3.017999840E1
5.276461038E1,-8.279999733E0,-3.023999977E1,-3.035999870E1
5.282460485E1,-1.529999924E1,-2.819999886E1,-2.885999870E1
5.288459904E1,-2.087999916E1,-2.807999992E1,-2.537999916E1
5.294459204E1,-2.477999878E1,-2.861999893E1,-2.076000023E1
5.300458444E1,-2.915999985E1,-2.765999985E1,-1.692000008E1
5.306457690E1,-3.053999901E1,-2.729999924E1,-1.613999939E1
5.312456950E1,-3.084000015E1,-2.681999969E1,-1.596000004E1
5.318456196E1,-3.192000008E1,-2.687999916E1,-1.583999920E1
5.324455450E1,-3.275999832E1,-2.555999947E1,-1.500000000E1
5.330454689E1,-3.479999924E1,-2.334000015E1,-1.577999973E1
5.336453929E1,-3.521999741E1,-2.292000008E1,-1.596000004E1
5.342453165E1,-3.575999832E1,-2.147999954E1,-1.757999992E1
5.348452428E1,-3.539999771E1,-2.052000046E1,-1.781999969E1
5.354451675E1,-3.588000107E1,-1.950000000E1,-1.931999969E1
5.360450931E1,-3.557999802E1,-1.913999939E1,-1.968000031E1
5.366450194E1,-3.455999756E1,-1.889999962E1,-2.063999939E1
5.372449574E1,-3.570000076E1,-1.884000015E1,-2.027999878E1
5.378448997E1,-3.618000031E1,-1.884000015E1,-2.010000038E1
5.384448430E1,-3.581999969E1,-1.842000008E1,-1.931999969E1
5.390447860E1,-3.911999893E1,-1.842000008E1,-1.373999977E1
5.396447276E1,-3.827999878E1,-2.177999878E1,6.599999666E-1
5.402446573E1,-3.311999893E1,-3.113999939E1,-1.379999995E0
5.408445809E1,-1.613999939E1,-3.827999878E1,-1.385999966E1
5.414439575E1,4.739999771E0,-3.965999985E1,-1.823999977E1
5.420438828E1,3.119999886E0,-4.068000031E1,-1.650000000E1
5.426438081E1,-9.179999352E0,-3.900000000E1,-1.517999935E1
5.432437328E1,-8.340000153E0,-3.779999924E1,-1.757999992E1
5.438436577E1,-4.980000019E0,-3.738000107E1,-2.405999947E1
5.444435820E1,-4.679999828E0,-3.336000061E1,-2.784000015E1
5.450435053E1,-9.719999313E0,-2.747999954E1,-3.293999863E1
5.456434300E1,-1.253999996E1,-2.003999901E1,-3.870000076E1
5.462433559E1,-7.440000057E0,-1.193999958E1,-4.121999741E1
5.468432809E1,7.619999886E0,-8.579999924E0,-4.091999817E1
5.474432065E1,2.939999962E1,-7.799999714E0,-3.071999931E1
5.480431375E1,4.421999741E1,-4.199999809E0,-5.279999733E0
5.486430695E1,4.236000061E1,5.579999924E0,1.469999981E1
5.492430001E1,3.900000000E1,1.013999939E1,1.800000000E1
5.498429318E1,4.229999924E1,9.300000191E0,1.188000011E1
5.504428621E1,4.350000000E1,4.380000114E0,8.279999733E0
5.510427874E1,4.361999893E1,-1.019999981E0,2.460000038E0
5.516427107E1,4.368000031E1,-5.219999790E0,-2.879999876E0
5.522426366E1,4.127999878E1,-1.157999992E1,-1.175999928E1
5.528425613E1,3.797999954E1,-1.427999973E1,-1.673999977E1
5.534424866E1,3.713999939E1,-1.685999870E1,-1.673999977E1
5.540424116E1,3.761999893E1,-1.871999931E1,-1.463999939E1
5.546423362E1,3.839999771E1,-1.847999954E1,-1.242000008E1
5.552422588E1,3.905999756E1,-1.805999947E1,-1.061999989E1
5.558421835E1,4.091999817E1,-1.619999886E1,-8.399999619E0
5.564421088E1,4.320000076E1,-1.289999962E1,-2.939999819E0
5.570420341E1,4.289999771E1,-1.026000023E1,-2.099999905E0
5.576419594E1,4.277999878E1,-1.019999981E1,-3.480000019E0
5.582418890E1,4.284000015E1,-1.097999954E1,-5.339999676E0
5.588418297E1,4.200000000E1,-1.235999966E1,-6.239999771E0
5.594417730E1,4.145999908E1,-1.343999958E1,-7.980000019E0
5.600417163E1,3.977999878E1,-1.650000000E1,-1.151999950E1
5.606416589E1,3.731999969E1,-1.842000008E1,-1.373999977E1
5.612415982E1,3.629999924E1,-1.973999977E1,-1.475999928E1
5.618415242E1,3.593999863E1,-2.076000023E1,-1.493999958E1
5.624414475E1,3.552000046E1,-2.039999962E1,-1.619999886E1
5.630413715E1,3.473999786E1,-2.034000015E1,-1.884000015E1
5.636412975E1,3.534000015E1,-2.063999939E1,-1.907999992E1
5.642412218E1,3.425999832E1,-2.039999962E1,-1.697999954E1
5.648411477E1,3.545999908E1,-1.950000000E1,-1.517999935E1
5.654410724E1,3.545999908E1,-1.907999992E1,-1.542000008E1
5.660409963E1,3.600000000E1,-1.926000023E1,-1.421999931E1
5.666409190E1,3.611999893E1,-1.895999908E1,-1.446000004E1
5.672408446E1,3.575999832E1,-1.919999886E1,-1.488000011E1
5.678407692E1,3.563999939E1,-1.950000000E1,-1.488000011E1
5.684406952E1,3.647999954E1,-1.931999969E1,-1.379999924E1
5.690406218E1,3.588000107E1,-1.985999870E1,-1.313999939E1
5.696405552E1,3.677999878E1,-1.997999954E1,-1.277999973E1
5.702404862E1,3.695999908E1,-1.871999931E1,-1.296000004E1
5.708404181E1,3.707999802E1,-1.769999886E1,-1.361999989E1
5.714403488E1,3.761999893E1,-1.571999931E1,-1.644000053E1
5.720402787E1,3.875999832E1,-1.200000000E1,-1.835999870E1
5.726402020E1,4.055999756E1,-6.480000019E0,-1.547999954E1
5.732401260E1,4.175999832E1,3.599999905E0,-1.307999992E1
5.738400507E1,3.965999985E1,1.547999954E1,-1.338000011E1
5.744399760E1,3.281999969E1,2.453999901E1,-1.607999992E1
5.750399013E1,2.795999908E1,2.963999939E1,-1.919999886E1
5.756398266E1,2.801999855E1,3.119999886E1,-1.794000053E1
5.762397512E1,3.011999893E1,3.089999962E1,-1.301999950E1
5.768396738E1,3.035999870E1,3.089999962E1,-1.001999950E1
5.774395988E1,3.071999931E1,3.155999947E1,-8.399999619E0
5.780395241E1,3.000000000E1,3.204000092E1,-7.799999714E0
5.786394494E1,3.053999901E1,3.126000023E1,-8.099999428E0
5.792393741E1,3.185999870E1,3.095999908E1,-6.960000038E0
5.798393084E1,3.288000107E1,2.892000008E1,-7.139999866E0
5.804392507E1,3.420000076E1,2.759999847E1,-8.279999733E0
5.810391960E1,3.671999741E1,2.345999908E1,-8.340000153E0
5.816391407E1,3.743999863E1,2.177999878E1,-8.939999580E0
5.822390867E1,3.791999817E1,2.118000031E1,-9.719999313E0
5.828390230E1,3.738000107E1,2.153999901E1,-1.181999969E1
5.834389496E1,3.509999847E1,2.231999969E1,-1.367999935E1
5.840388743E1,3.425999832E1,2.315999985E1,-1.500000000E1
5.846387996E1,3.473999786E1,2.465999985E1,-1.403999996E1
5.852387242E1,3.509999847E1,2.465999985E1,-1.259999943E1
5.858386505E1,3.473999786E1,2.585999870E1,-1.061999989E1
5.864385752E1,3.527999878E1,2.603999901E1,-8.699999809E0
5.870384981E1,3.570000076E1,2.627999878E1,-6.899999619E0
5.876384215E1,3.509999847E1,2.555999947E1,-7.379999638E0
5.882383468E1,3.659999847E1,2.460000038E1,-6.359999657E0
5.888382710E1,3.689999771E1,2.279999924E1,-5.400000095E0
5.894381964E1,3.893999863E1,2.135999870E1,-6.179999828E0
5.900381213E1,3.936000061E1,1.871999931E1,-5.400000095E0
5.906380520E1,4.104000092E1,1.571999931E1,-4.440000057E0
5.912379926E1,4.187999725E1,1.271999931E1,-5.279999733E0
5.918379356E1,4.302000046E1,9.420000076E0,-4.920000076E0
5.924378789E1,4.302000046E1,6.599999905E0,-5.099999905E0
5.930378229E1,4.368000031E1,3.659999847E0,-5.460000038E0
5.936377608E1,4.350000000E1,1.139999986E0,-5.519999981E0
5.942376858E1,4.355999756E1,-5.399999619E-1,-4.319999695E0
5.948376095E1,4.331999969E1,-2.159999847E0,-4.980000019E0
5.954375341E1,4.289999771E1,-2.399999857E0,-4.440000057E0
5.960374594E1,4.404000092E1,-2.819999933E0,-4.859999657E0
5.966373841E1,4.355999756E1,-3.359999895E0,-3.659999847E0
5.972373104E1,4.373999786E1,-2.639999866E0,-4.199999809E0
5.978372350E1,4.434000015E1,-2.819999933E0,-2.879999876E0
5.984371590E1,4.415999985E1,-2.579999924E0,-3.359999895E0
5.990370819E1,4.361999893E1,-3.599999905E0,-1.559999943E0
5.996370072E1,4.313999939E1,-3.899999857E0,-3.359999895E0
6.002369319E1,4.386000061E1,-4.500000000E0,-3.240000010E0
6.008368582E1,4.271999741E1,-5.519999981E0,-2.159999847E0
6.014367845E1,4.397999954E1,-6.359999657E0,6.599999666E-1
6.020367175E1,4.320000076E1,-7.440000057E0,3.299999952E0
6.026366488E1,4.223999786E1,-1.050000000E1,2.519999981E0
6.032365801E1,4.152000046E1,-1.338000011E1,-5.999999866E-2
6.038365104E1,3.965999985E1,-1.673999977E1,-3.899999857E0
6.044364400E1,3.923999786E1,-1.865999985E1,-4.859999657E0
6.050363634E1,3.804000092E1,-1.985999870E1,-6.000000000E0
6.056362887E1,3.720000076E1,-2.069999886E1,-6.839999676E0
6.062362140E1,3.725999832E1,-2.129999924E1,-6.420000076E0
6.068361386E1,3.750000000E1,-2.207999992E1,-4.980000019E0
6.074360639E1,3.731999969E1,-2.292000008E1,-3.659999847E0
6.080359892E1,3.750000000E1,-2.184000015E1,-5.219999790E0
6.086359125E1,3.738000107E1,-2.093999863E1,-6.960000038E0
6.092358351E1,3.702000046E1,-2.087999916E1,-8.519999504E0
6.098357611E1,3.731999969E1,-2.093999863E1,-7.199999809E0
6.104356861E1,3.804000092E1,-2.045999908E1,-6.719999790E0
6.110356114E1,3.779999924E1,-2.076000023E1,-6.420000076E0
6.116355364E1,3.815999985E1,-2.027999878E1,-4.980000019E0
6.122354720E1,3.809999847E1,-2.076000023E1,-7.199999809E0
6.128354137E1,3.641999817E1,-2.135999870E1,-1.019999981E1
6.134353573E1,3.395999908E1,-2.171999931E1,-1.350000000E1
6.140348523E1,3.311999893E1,-2.369999886E1,-1.446000004E1
6.146347953E1,3.000000000E1,-2.513999939E1,-1.703999901E1
6.152347282E1,2.705999947E1,-2.742000008E1,-1.776000023E1
6.158346532E1,2.292000008E1,-2.934000015E1,-2.195999908E1
6.164345758E1,1.763999939E1,-2.934000015E1,-2.603999901E1
6.170345011E1,1.271999931E1,-3.077999878E1,-2.868000031E1
6.176344264E1,7.079999924E0,-3.023999977E1,-2.885999870E1
6.182343517E1,0.000000000E0,-3.005999947E1,-3.035999870E1
6.188342764E1,-7.500000000E0,-2.843999863E1,-3.155999947E1
6.194342017E1,-1.325999928E1,-2.784000015E1,-3.000000000E1
6.200341250E1,-1.926000023E1,-2.543999863E1,-2.939999962E1
6.206340493E1,-2.177999878E1,-2.513999939E1,-2.765999985E1
6.212339746E1,-2.705999947E1,-2.561999893E1,-2.442000008E1
6.218338999E1,-3.017999840E1,-2.435999870E1,-2.231999969E1
6.224338252E1,-3.161999893E1,-2.363999939E1,-1.943999863E1
6.230337548E1,-3.371999741E1,-2.321999931E1,-1.739999962E1
6.236336872E1,-3.486000061E1,-2.202000046E1,-1.739999962E1
6.242336185E1,-3.713999939E1,-2.081999969E1,-1.727999878E1
6.248335498E1,-3.731999969E1,-1.937999916E1,-1.655999947E1
6.254334804E1,-3.654000092E1,-1.757999992E1,-1.895999908E1
6.260334074E1,-3.647999954E1,-1.679999924E1,-2.129999924E1
6.266333307E1,-3.521999741E1,-1.679999924E1,-2.292000008E1
6.272332560E1,-3.468000031E1,-1.644000053E1,-2.460000038E1
6.278331806E1,-3.491999817E1,-1.457999992E1,-2.513999939E1
6.284331066E1,-3.479999924E1,-1.493999958E1,-2.495999908E1
6.290330319E1,-3.557999802E1,-1.500000000E1,-2.447999954E1
6.296329572E1,-3.702000046E1,-1.500000000E1,-2.219999886E1
6.302328798E1,-4.068000031E1,-1.631999969E1,-1.092000008E1
6.308328038E1,-3.887999725E1,-2.250000000E1,-9.599999785E-1
6.314327288E1,-2.700000000E1,-3.497999954E1,-8.279999733E0
6.320326541E1,1.259999990E0,-4.002000046E1,-1.589999962E1
6.326325787E1,9.599999785E-1,-4.170000076E1,-1.296000004E1
6.332325057E1,-1.535999966E1,-3.929999924E1,-8.159999847E0
6.338324440E1,-2.327999878E1,-3.671999741E1,-5.219999790E0
6.344323890E1,-2.969999886E1,-3.204000092E1,-7.859999657E0
6.350323337E1,-3.300000000E1,-2.639999962E1,-1.488000011E1
6.356322790E1,-3.570000076E1,-2.105999947E1,-1.734000015E1
6.362322230E1,-3.245999908E1,-1.985999870E1,-2.411999893E1
6.368321546E1,-1.805999947E1,-2.357999992E1,-3.288000107E1
6.374320783E1,6.179999828E0,-2.813999939E1,-3.359999847E1
6.380320036E1,2.423999977E1,-2.921999931E1,-2.321999931E1
6.386319289E1,3.071999931E1,-3.071999931E1,-1.181999969E1
6.392318539E1,3.413999939E1,-2.921999931E1,-4.139999866E0
6.398317792E1,3.521999741E1,-2.718000031E1,-6.179999828E0
6.404317035E1,3.497999954E1,-2.651999855E1,-1.085999966E1
6.410316268E1,3.227999878E1,-2.645999908E1,-1.692000008E1
6.416315514E1,2.957999992E1,-2.700000000E1,-1.985999870E1
6.422314767E1,2.735999870E1,-2.807999992E1,-2.171999931E1
6.428314014E1,2.592000008E1,-2.879999924E1,-2.129999924E1
6.434313273E1,2.550000000E1,-3.000000000E1,-2.153999901E1
6.440312523E1,2.423999977E1,-3.150000000E1,-2.129999924E1
6.446311870E1,2.592000008E1,-3.101999855E1,-1.968000031E1
6.452311289E1,2.837999916E1,-3.011999893E1,-1.710000038E1
6.458310729E1,3.215999985E1,-2.784000015E1,-1.469999981E1
6.464310159E1,3.539999771E1,-2.429999924E1,-1.097999954E1
6.470309595E1,3.779999924E1,-2.345999908E1,-1.019999981E1
6.476308915E1,3.881999969E1,-2.081999969E1,-9.119999886E0
6.482308155E1,3.768000031E1,-2.111999893E1,-1.151999950E1
6.488307388E1,3.875999832E1,-2.052000046E1,-1.103999996E1
6.494306644E1,3.900000000E1,-2.111999893E1,-1.007999992E1
6.500305890E1,3.797999954E1,-2.142000008E1,-1.050000000E1
6.506305144E1,3.815999985E1,-2.231999969E1,-1.277999973E1
6.512304403E1,3.600000000E1,-2.351999855E1,-1.355999947E1
6.518303650E1,3.527999878E1,-2.400000000E1,-1.517999935E1
6.524302876E1,3.443999863E1,-2.460000038E1,-1.613999939E1
6.530302126E1,3.420000076E1,-2.376000023E1,-1.727999878E1
6.536301379E1,3.455999756E1,-2.321999931E1,-1.734000015E1
6.542300625E1,3.552000046E1,-2.202000046E1,-1.710000038E1
6.548299878E1,3.707999802E1,-2.039999962E1,-1.596000004E1
6.554299178E1,3.815999985E1,-2.034000015E1,-1.583999920E1
6.560298498E1,3.750000000E1,-2.093999863E1,-1.583999920E1
6.566297814E1,3.629999924E1,-2.177999878E1,-1.535999966E1
6.572297127E1,3.677999878E1,-2.255999947E1,-1.559999943E1
6.578296434E1,3.665999985E1,-2.273999977E1,-1.457999992E1
6.584295700E1,3.684000015E1,-2.237999916E1,-1.289999962E1
6.590294933E1,3.786000061E1,-2.231999969E1,-1.331999969E1
6.596294183E1,3.725999832E1,-2.243999863E1,-1.397999954E1
6.602293429E1,3.654000092E1,-2.160000038E1,-1.415999985E1
6.608292702E1,3.671999741E1,-2.177999878E1,-1.673999977E1
6.614291949E1,3.659999847E1,-2.118000031E1,-1.721999931E1
6.620291198E1,3.527999878E1,-2.100000000E1,-1.871999931E1
6.626290425E1,3.539999771E1,-2.027999878E1,-1.961999893E1
6.632289664E1,3.486000061E1,-2.123999977E1,-2.034000015E1
6.638288898E1,3.288000107E1,-2.189999962E1,-2.063999939E1
6.644288157E1,3.359999847E1,-2.255999947E1,-2.021999931E1
6.650287404E1,3.395999908E1,-2.327999878E1,-1.889999962E1
6.656286677E1,3.323999786E1,-2.387999916E1,-1.794000053E1
6.662286073E1,3.270000076E1,-2.507999992E1,-2.027999878E1
6.668285506E1,2.879999924E1,-2.555999947E1,-2.411999893E1
6.674284933E1,2.771999931E1,-2.537999916E1,-2.477999878E1
6.680284366E1,2.442000008E1,-2.735999870E1,-2.693999863E1
6.686283779E1,1.931999969E1,-2.903999901E1,-2.807999992E1
6.692283062E1,1.109999943E1,-3.126000023E1,-3.131999969E1
6.698282295E1,5.879999638E0,-3.215999985E1,-3.137999916E1
6.704281535E1,-3.480000019E0,-3.263999939E1,-3.161999893E1
6.710280788E1,-1.355999947E1,-3.011999893E1,-2.885999870E1
6.716280040E1,-1.937999916E1,-2.934000015E1,-2.627999878E1
6.722279294E1,-2.447999954E1,-2.676000023E1,-2.501999855E1
6.728278546E1,-2.807999992E1,-2.561999893E1,-2.345999908E1
6.734277793E1,-2.969999886E1,-2.621999931E1,-2.189999962E1
6.740277019E1,-3.059999847E1,-2.693999863E1,-1.943999863E1
6.746276269E1,-3.065999985E1,-2.543999863E1,-1.889999962E1
6.752275522E1,-3.126000023E1,-2.376000023E1,-2.063999939E1
6.758274775E1,-3.227999878E1,-2.255999947E1,-2.202000046E1
6.764274032E1,-3.239999771E1,-2.189999962E1,-2.250000000E1
6.770273358E1,-3.263999939E1,-2.105999947E1,-2.297999954E1
6.776272668E1,-3.155999947E1,-2.010000038E1,-2.303999901E1
6.782271981E1,-3.288000107E1,-2.063999939E1,-2.184000015E1
6.788271287E1,-3.336000061E1,-2.093999863E1,-2.160000038E1
6.794270594E1,-3.468000031E1,-1.992000008E1,-2.076000023E1
6.800269833E1,-3.791999817E1,-2.226000023E1,-9.899999619E0
6.806269076E1,-3.438000107E1,-2.645999908E1,-2.700000048E0
6.812268323E1,-2.111999893E1,-3.791999817E1,-1.163999939E1
6.818267579E1,1.919999957E0,-4.313999939E1,-1.565999985E1
6.824266829E1,-9.599999785E-1,-4.337999725E1,-9.659999847E0
6.830266089E1,-1.289999962E1,-4.073999786E1,-3.359999895E0
6.836265332E1,-1.769999886E1,-3.911999893E1,-5.999999866E-2
6.842264565E1,-2.279999924E1,-3.659999847E1,-3.299999952E0
6.848263808E1,-2.687999916E1,-3.311999893E1,-7.859999657E0
6.854263061E1,-3.077999878E1,-2.921999931E1,-1.085999966E1
6.860262311E1,-2.681999969E1,-2.939999962E1,-1.968000031E1
6.865263955E1,-1.331999969E1,-3.143999863E1,-2.765999985E1
6.871263248E1,1.247999954E1,-3.239999771E1,-2.669999886E1
6.877262648E1,2.873999977E1,-3.179999924E1,-1.355999947E1
6.883262101E1,3.504000092E1,-2.729999924E1,-7.619999886E0
6.889261544E1,3.768000031E1,-2.405999947E1,-6.239999771E0
6.895260994E1,3.827999878E1,-2.310000038E1,-7.019999981E0
6.901260401E1,3.809999847E1,-2.292000008E1,-8.819999695E0
6.907259701E1,3.713999939E1,-2.334000015E1,-1.277999973E1
6.913258940E1,3.515999985E1,-2.363999939E1,-1.529999924E1
6.919258200E1,3.552000046E1,-2.363999939E1,-1.583999920E1
6.925257446E1,3.557999802E1,-2.315999985E1,-1.547999954E1
6.931256706E1,3.731999969E1,-2.279999924E1,-1.409999943E1
6.937255949E1,3.695999908E1,-2.237999916E1,-1.296000004E1
6.943255189E1,3.755999756E1,-2.250000000E1,-1.181999969E1
6.949254415E1,3.809999847E1,-2.303999901E1,-1.001999950E1
6.955253672E1,3.731999969E1,-2.219999886E1,-1.031999969E1
6.961252921E1,3.684000015E1,-2.261999893E1,-1.217999935E1
6.967252174E1,3.618000031E1,-2.303999901E1,-1.451999950E1
6.973251427E1,3.461999893E1,-2.285999870E1,-1.697999954E1
6.979250697E1,3.420000076E1,-2.285999870E1,-1.668000031E1
6.985250067E1,3.413999939E1,-2.351999855E1,-1.805999947E1
6.991249497E1,3.491999817E1,-2.387999916E1,-1.589999962E1
6.997248930E1,3.486000061E1,-2.429999924E1,-1.493999958E1
7.003248363E1,3.581999969E1,-2.345999908E1,-1.446000004E1
7.009247779E1,3.563999939E1,-2.405999947E1,-1.475999928E1
7.015247066E1,3.527999878E1,-2.351999855E1,-1.451999950E1
7.021246295E1,3.557999802E1,-2.357999992E1,-1.434000015E1
7.027245548E1,3.581999969E1,-2.213999939E1,-1.565999985E1
7.033244801E1,3.647999954E1,-2.213999939E1,-1.547999954E1
7.039244048E1,3.575999832E1,-2.243999863E1,-1.613999939E1
7.045243307E1,3.479999924E1,-2.207999992E1,-1.710000038E1
7.051242557E1,3.563999939E1,-2.165999985E1,-1.847999954E1
7.057241790E1,3.557999802E1,-2.105999947E1,-1.919999886E1
7.063241017E1,3.438000107E1,-2.021999931E1,-1.926000023E1
7.069240276E1,3.588000107E1,-2.021999931E1,-1.884000015E1
7.075239523E1,3.545999908E1,-2.063999939E1,-1.902000046E1
7.081238782E1,3.545999908E1,-2.135999870E1,-1.895999908E1
7.087238032E1,3.438000107E1,-2.237999916E1,-1.979999924E1
7.093237352E1,3.347999954E1,-2.273999977E1,-2.069999886E1
7.099236658E1,3.234000015E1,-2.418000031E1,-2.057999992E1
7.105235978E1,3.215999985E1,-2.484000015E1,-2.063999939E1
7.111235284E1,3.197999954E1,-2.447999954E1,-2.034000015E1
7.117234598E1,3.252000046E1,-2.453999901E1,-2.069999886E1
7.123233847E1,3.354000092E1,-2.285999870E1,-1.973999977E1
7.129233087E1,3.486000061E1,-2.160000038E1,-1.907999992E1
7.135232334E1,3.521999741E1,-2.010000038E1,-2.063999939E1
7.141231587E1,3.300000000E1,-1.968000031E1,-2.310000038E1
7.147230836E1,3.179999924E1,-2.076000023E1,-2.489999962E1
7.153230086E1,3.288000107E1,-2.195999908E1,-2.268000031E1
7.159229332E1,3.204000092E1,-2.303999901E1,-2.063999939E1
7.165228559E1,3.234000015E1,-2.393999863E1,-2.111999893E1
7.171227805E1,2.987999916E1,-2.411999893E1,-2.592000008E1
7.177227058E1,2.327999878E1,-2.261999893E1,-3.089999962E1
7.183226311E1,2.303999901E1,-2.405999947E1,-3.150000000E1
7.189225558E1,1.739999962E1,-2.573999977E1,-3.318000031E1
7.195224867E1,1.127999973E1,-2.718000031E1,-3.395999908E1
7.201224274E1,4.440000057E0,-2.892000008E1,-3.341999817E1
7.207223707E1,-4.319999695E0,-3.047999954E1,-3.293999863E1
7.213223133E1,-1.500000000E1,-2.927999878E1,-3.107999992E1
7.219222573E1,-2.243999863E1,-2.700000000E1,-2.676000023E1
7.225221949E1,-2.657999992E1,-2.705999947E1,-2.303999901E1
