"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.810868569E1,2.873048782E-1,-9.047531486E-1,-5.213253498E-1
1.816867816E1,2.387621880E0,-2.356773317E-1,-2.328538895E-2
1.822867069E1,1.407318115E0,-6.005150080E-2,-3.725721836E-1
1.828866322E1,-7.907028198E-1,-9.882979393E-1,-3.173937798E-1
1.834865595E1,4.604482651E-1,3.461990952E-1,-7.558822632E-3
1.840864991E1,-3.290510178E-1,2.129303515E-1,3.135156631E-1
1.846864418E1,2.996349335E-1,6.263589859E-1,8.454525471E-1
1.852863851E1,9.146299362E-1,1.084218264E0,6.120917797E-1
1.858863284E1,9.922208786E-1,5.310058594E-1,4.463839531E-1
1.864862700E1,-8.460712433E-2,6.975306273E-1,-1.956040859E-1
1.870861980E1,-5.512409210E-1,1.076329470E0,-2.821128368E-1
1.876861223E1,-6.901426315E-1,1.366498947E0,6.217203140E-1
1.882860459E1,-1.015601158E0,2.658983707E0,1.530691862E0
1.888859712E1,-1.746023178E0,1.810470939E0,5.896401405E-1
1.894858955E1,-2.199401855E-1,6.928114891E-1,-9.524869919E-1
1.900858212E1,1.878237247E0,8.471741676E-1,-1.426165581E0
1.906857455E1,2.181344509E0,-1.716907024E-1,-1.158711672E0
1.912856708E1,1.662871361E0,-8.210157156E-1,-1.783337831E0
1.918855934E1,-2.480350494E0,-2.906740189E0,-5.545516014E-1
1.924855187E1,-2.804565430E-2,-2.027506828E-1,2.193646431E0
1.930854434E1,1.459641457E0,7.474315166E-1,7.204389572E-1
1.936853693E1,2.297995090E0,1.031275988E-1,-1.684348583E0
1.942852943E1,5.252184868E-1,-4.971925020E-1,-1.834502459E0
1.948852270E1,-1.392712593E-1,-6.884926558E-1,-6.286501884E-1
1.954851583E1,8.637204170E-1,-1.140558839E0,-1.529836655E-2
1.960850896E1,1.074365139E0,-2.223330259E0,-4.347066879E-1
1.966850202E1,-1.120852470E0,-6.112341404E0,9.081101418E-1
1.972849508E1,5.749869823E0,-9.060383797E0,3.011743546E0
1.978848748E1,-2.525147438E0,4.595509529E0,2.226715088E-1
1.984847984E1,2.127156258E0,-1.274508953E0,7.446658134E0
1.990847238E1,-3.941770554E0,1.506119967E0,2.285877228E0
1.996846484E1,5.413246155E-2,1.018277407E0,1.340018749E0
2.002845737E1,8.264737129E-1,2.032924652E0,5.117821693E-1
2.008844990E1,9.859302044E-1,3.081594467E0,-1.722455502E0
2.014844240E1,4.062087536E0,1.638801575E0,-3.161659241E-1
2.020843473E1,1.208976507E0,1.066449881E0,-2.561482430E0
2.026842726E1,2.352766514E0,6.537950039E-1,-1.973146439E0
2.032841972E1,2.141747952E0,-8.942699432E-2,-1.994092464E0
2.038841225E1,-6.642346382E-1,-3.291862011E-1,-2.280393600E0
2.044840478E1,2.674356937E0,-1.632901192E0,-2.335331440E0
2.050839791E1,-1.360402107E-1,-1.266437292E0,-2.759335518E0
2.056839204E1,-8.156194687E-1,-3.180015087E-1,-3.163707256E0
