"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.183736900E0,-5.102199554E0,3.634509087E0,6.158074856E0
2.235730393E0,-4.992063046E0,3.787742853E0,6.967339516E0
2.287723949E0,-4.678412914E0,3.948159218E0,7.520417213E0
2.339718136E0,-4.826858044E0,3.926610708E0,7.850827217E0
2.391711596E0,-4.829252243E0,3.548315287E0,7.620976925E0
2.443704789E0,-4.913052082E0,3.033546209E0,7.781393051E0
2.495698080E0,-4.788549423E0,2.796513081E0,7.877163887E0
2.547691306E0,-4.989668846E0,2.602576733E0,8.102226257E0
2.599684666E0,-4.793338299E0,3.493247032E0,7.510839939E0
2.651678025E0,-4.901080608E0,3.620143414E0,7.618582249E0
2.703671746E0,-5.205153465E0,3.912245035E0,6.984099388E0
2.755665701E0,-5.159662247E0,3.730280161E0,6.933819771E0
2.807659127E0,-5.262616158E0,4.218712330E0,6.435810566E0
2.859652286E0,-5.401484013E0,4.170826912E0,6.675238132E0
2.911645812E0,-5.466129303E0,3.933793545E0,6.517216206E0
2.963640068E0,-5.351204395E0,3.871542454E0,6.811711788E0
3.015638523E0,-5.377541065E0,4.082238674E0,6.481301785E0
3.067635412E0,-5.435003757E0,4.271386147E0,6.574678421E0
3.119629006E0,-5.281770229E0,4.036747456E0,6.969734192E0
3.171122645E0,-5.123748302E0,3.665634632E0,6.272999763E0
3.223116335E0,-5.104593754E0,4.115758419E0,6.296942711E0
3.275109594E0,-5.253038883E0,4.122941017E0,7.048745155E0
3.327102954E0,-5.394300938E0,4.326454639E0,7.549148560E0
3.379097145E0,-5.365570068E0,4.448562622E0,7.850827217E0
3.431093333E0,-5.502043724E0,4.254626274E0,7.618582249E0
3.483087027E0,-5.135719299E0,4.130124092E0,7.429434776E0
3.535080386E0,-5.039948463E0,3.811685562E0,7.522811413E0
3.587073679E0,-4.968120098E0,3.620143414E0,7.276201248E0
3.639067005E0,-4.939388752E0,3.787742853E0,7.091842175E0
3.691060298E0,-4.913052082E0,4.156461239E0,6.342433929E0
3.743053658E0,-5.798933506E0,3.459727049E0,6.610592842E0
3.795047644E0,-5.684008598E0,3.258608103E0,6.414262295E0
3.847041367E0,-5.245856285E0,3.442967176E0,6.694392204E0
3.899034660E0,-4.400677204E0,3.754222870E0,6.900300026E0
3.951027919E0,-5.480494976E0,2.597788095E0,6.996070862E0
4.003021345E0,-4.968120098E0,2.279349566E0,7.355212212E0
4.055014737E0,-6.246663094E0,2.061470509E0,7.496474266E0
4.107007963E0,-7.067899227E0,2.748627424E0,7.977723598E0
4.159001422E0,-6.533976078E0,1.855562925E0,7.391126156E0
4.210995573E0,-7.199584484E0,2.873129845E-1,6.416656494E0
4.262988998E0,-3.426207304E0,6.727912426E-1,6.797346115E0
4.314982391E0,-4.110970020E0,-9.026415944E-1,6.318490982E0
4.366975683E0,-3.126922846E0,6.129343510E-1,7.089447498E0
4.418969972E0,-3.167625666E0,2.166818619E0,7.427040577E0
4.470968660E0,-3.272973776E0,1.120520592E0,8.600234985E0
4.522965350E0,-1.733454943E0,1.374313712E0,9.596253395E0
4.574959110E0,-8.715160489E-1,-2.418217510E-1,1.057072353E1
4.626952436E0,-1.678386688E0,-6.225114316E-2,1.053241444E1
