"Time (s)","Pressure (hPa)"
1.444853523E2,1.022374512E3
1.445853403E2,1.022360352E3
1.446853283E2,1.022361084E3
1.447853162E2,1.022364746E3
1.448853042E2,1.022371094E3
1.449852921E2,1.022363037E3
1.450852800E2,1.022359619E3
1.451852682E2,1.022367188E3
1.452852564E2,1.022378174E3
1.453852446E2,1.022387451E3
1.454852328E2,1.022388916E3
1.455852210E2,1.022395996E3
1.456852093E2,1.022392578E3
1.457851975E2,1.022377686E3
1.458851857E2,1.022376465E3
1.459851737E2,1.022373291E3
1.460851616E2,1.022374268E3
1.461851496E2,1.022314453E3
1.462851378E2,1.022314941E3
1.463851260E2,1.022390625E3
1.464851142E2,1.022399658E3
1.465851024E2,1.022404785E3
1.466850907E2,1.022379395E3
1.467850789E2,1.022375488E3
1.468850671E2,1.022397461E3
1.469850553E2,1.022385986E3
1.470850434E2,1.022357666E3
1.471850315E2,1.022316406E3
1.472850304E2,1.022310791E3
1.473850186E2,1.022316162E3
1.474850068E2,1.022322998E3
1.475849950E2,1.022336182E3
1.476849832E2,1.022335693E3
1.477849715E2,1.022350098E3
1.478849597E2,1.022352539E3
1.479849479E2,1.022344971E3
1.480849361E2,1.022337646E3
1.481849239E2,1.022343506E3
1.482849118E2,1.022355469E3
1.483848999E2,1.022367920E3
1.484848882E2,1.022383301E3
1.485848764E2,1.022378418E3
1.486848646E2,1.022370361E3
1.487848528E2,1.022358154E3
1.488848410E2,1.022336914E3
1.489848293E2,1.022315674E3
1.490848174E2,1.022313965E3
1.491848056E2,1.022318115E3
1.492847935E2,1.022285400E3
1.493847814E2,1.022238037E3
1.494847696E2,1.022237061E3
1.495847578E2,1.022228271E3
1.496847460E2,1.022323975E3
1.497847342E2,1.022307861E3
1.498847224E2,1.022291504E3
1.499847107E2,1.022318115E3
1.500846988E2,1.022334717E3
1.501846870E2,1.022328857E3
1.502846752E2,1.022341309E3
1.503846633E2,1.022345703E3
1.504846514E2,1.022348633E3
1.505846396E2,1.022347900E3
1.506846278E2,1.022356445E3
1.507846160E2,1.022348145E3
1.508846042E2,1.022359375E3
1.509845925E2,1.022369141E3
1.510845807E2,1.022399902E3
1.511845689E2,1.022395264E3
1.512845571E2,1.022417480E3
